timestamp,station_id,location,current_aqi,pm2_5,pm10,temperature,humidity,wind_speed,wind_direction,atmospheric_pressure,rainfall,pbl_height_m
2026-03-21T20:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,219.1,378.1,28.4,70.8,8.8,283.7,1008.8,0.0,772.8
2026-03-21T21:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,241.1,426.2,26.2,84.2,5.0,274.2,1009.5,0.0,649.5
2026-03-21T22:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,243.0,426.0,22.6,89.2,4.4,294.8,1011.1,0.0,689.9
2026-03-21T23:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,241.6,421.5,22.6,90.7,4.5,260.6,1013.0,0.0,674.9
2026-03-22T00:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,241.5,395.9,21.3,95.2,4.7,296.1,1014.2,0.0,727.2
2026-03-22T01:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,245.1,394.1,21.1,97.8,4.0,287.5,1013.2,0.0,795.6
2026-03-22T02:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,248.8,394.2,19.3,98.0,4.3,274.9,1013.6,0.0,714.2
2026-03-22T03:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,231.8,392.8,21.1,98.0,6.0,257.6,1012.3,0.0,691.1
2026-03-22T04:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,253.2,396.0,18.8,97.0,4.3,293.4,1013.1,0.0,714.9
2026-03-22T05:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,254.1,402.1,22.2,96.2,5.1,295.3,1011.2,0.0,810.6
2026-03-22T06:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,249.8,400.0,22.4,98.0,3.9,310.3,1011.2,0.0,730.4
2026-03-22T07:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,264.0,425.9,23.1,92.1,4.3,272.2,1010.9,0.0,681.0
2026-03-22T08:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,282.4,434.4,23.6,85.7,5.1,293.5,1010.8,0.0,786.1
2026-03-22T09:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,296.3,440.7,25.6,82.5,3.7,280.4,1011.5,0.0,974.4
2026-03-22T10:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,291.6,450.4,26.9,70.4,4.6,266.5,1010.2,0.0,1159.3
2026-03-22T11:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,280.0,437.8,28.3,75.1,4.7,279.0,1009.7,0.0,1382.2
2026-03-22T12:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,246.8,405.4,31.6,68.2,6.4,296.5,1010.3,0.0,1488.7
2026-03-22T13:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,234.5,372.5,30.2,61.2,6.8,281.0,1009.9,0.0,1487.0
2026-03-22T14:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,222.5,348.1,32.3,56.7,8.1,283.7,1006.6,0.0,1539.6
2026-03-22T15:00:00,DELHI_ANAND_VIHAR,Anand Vihar,471,203.4,348.5,34.7,53.0,7.5,287.9,1007.7,0.0,1535.6
2026-03-22T16:00:00,DELHI_ANAND_VIHAR,Anand Vihar,459,199.8,338.4,29.9,62.0,8.6,286.7,1008.5,0.0,1542.4
2026-03-22T17:00:00,DELHI_ANAND_VIHAR,Anand Vihar,479,209.9,342.2,31.1,67.7,9.4,270.7,1006.9,0.0,1341.3
2026-03-22T18:00:00,DELHI_ANAND_VIHAR,Anand Vihar,497,214.6,371.3,29.6,65.3,7.0,269.7,1009.1,0.0,1170.9
2026-03-22T19:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,224.9,371.3,29.7,68.3,8.8,296.0,1009.2,0.0,981.1
2026-03-22T20:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,242.3,391.5,27.2,74.3,5.5,260.9,1010.7,0.0,674.1
2026-03-22T21:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,263.4,417.9,27.7,85.4,4.8,277.7,1010.1,0.0,735.9
2026-03-22T22:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,244.5,427.7,25.2,82.8,3.6,265.1,1011.6,0.0,732.0
2026-03-22T23:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,237.0,401.9,20.0,92.9,6.2,279.6,1012.2,0.0,794.1
2026-03-23T00:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,224.5,385.6,19.8,98.0,6.7,266.8,1014.1,0.0,688.9
2026-03-23T01:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,230.6,381.3,20.4,98.0,5.9,275.9,1013.6,0.0,786.6
2026-03-23T02:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,225.4,350.6,21.9,98.0,5.3,295.1,1011.9,0.0,716.6
2026-03-23T03:00:00,DELHI_ANAND_VIHAR,Anand Vihar,486,211.4,361.9,24.1,98.0,4.0,286.1,1010.7,0.0,757.4
2026-03-23T04:00:00,DELHI_ANAND_VIHAR,Anand Vihar,489,218.0,344.3,20.1,98.0,5.7,277.4,1013.2,0.0,752.4
2026-03-23T05:00:00,DELHI_ANAND_VIHAR,Anand Vihar,476,209.9,346.7,19.0,98.0,3.6,293.2,1011.2,0.0,725.0
2026-03-23T06:00:00,DELHI_ANAND_VIHAR,Anand Vihar,480,213.1,357.3,21.9,91.7,5.2,268.8,1011.1,0.0,771.7
2026-03-23T07:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,233.5,369.7,24.7,83.1,8.1,273.6,1008.6,0.0,728.0
2026-03-23T08:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,260.1,416.2,24.5,86.6,3.7,274.9,1011.2,0.0,854.3
2026-03-23T09:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,279.3,430.0,28.7,76.6,3.7,285.6,1009.0,0.0,961.5
2026-03-23T10:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,282.7,449.6,25.5,82.6,4.3,261.3,1010.4,0.0,1115.1
2026-03-23T11:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,262.2,452.7,27.7,70.6,5.6,265.2,1009.7,0.0,1264.2
2026-03-23T12:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,243.8,407.9,29.0,69.1,6.0,257.6,1008.0,0.0,1358.0
2026-03-23T13:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,223.6,384.7,31.0,67.8,6.7,279.9,1009.0,0.0,1612.7
2026-03-23T14:00:00,DELHI_ANAND_VIHAR,Anand Vihar,488,207.4,368.2,29.5,64.2,8.6,273.2,1011.0,0.0,1565.6
2026-03-23T15:00:00,DELHI_ANAND_VIHAR,Anand Vihar,467,198.1,367.2,32.1,63.2,13.0,255.5,1008.2,0.0,1456.0
2026-03-23T16:00:00,DELHI_ANAND_VIHAR,Anand Vihar,438,184.2,357.9,30.4,60.4,8.3,273.8,1008.3,0.0,1448.3
2026-03-23T17:00:00,DELHI_ANAND_VIHAR,Anand Vihar,470,197.3,377.5,29.7,64.1,8.1,289.2,1010.1,0.0,1303.6
2026-03-23T18:00:00,DELHI_ANAND_VIHAR,Anand Vihar,489,213.2,374.1,28.0,66.8,9.3,296.4,1009.3,0.0,1084.0
2026-03-23T19:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,227.1,384.7,29.6,75.3,6.7,260.1,1011.0,0.0,971.9
2026-03-23T20:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,230.4,387.3,28.1,73.2,6.2,270.7,1009.4,0.0,742.7
2026-03-23T21:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,240.2,406.0,27.5,76.0,7.1,256.3,1010.7,0.0,705.7
2026-03-23T22:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,250.2,404.5,23.4,90.0,4.9,298.6,1012.5,0.0,785.7
2026-03-23T23:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,242.4,406.7,23.3,93.4,3.7,269.7,1012.3,0.0,743.6
2026-03-24T00:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,232.4,387.7,23.9,93.2,6.5,248.7,1012.2,0.0,768.6
2026-03-24T01:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,231.0,384.0,20.4,96.0,4.2,290.5,1014.3,0.0,772.6
2026-03-24T02:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,226.9,402.0,22.8,97.0,4.8,244.4,1010.1,0.0,689.1
2026-03-24T03:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,241.4,405.2,21.2,98.0,4.1,285.1,1012.4,0.0,727.5
2026-03-24T04:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,228.7,402.0,22.2,98.0,8.2,272.0,1013.8,0.0,744.6
2026-03-24T05:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,228.9,392.3,21.6,97.0,3.9,254.5,1013.9,0.0,820.7
2026-03-24T06:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,240.5,386.1,25.8,98.0,5.4,287.0,1011.6,0.0,759.4
2026-03-24T07:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,260.4,408.7,25.4,92.4,4.7,252.6,1012.5,0.0,715.5
2026-03-24T08:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,268.6,429.4,23.5,88.0,4.3,262.8,1012.4,0.0,716.0
2026-03-24T09:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,286.5,452.8,24.4,89.3,4.1,270.5,1010.2,0.0,908.0
2026-03-24T10:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,288.1,466.3,28.7,73.1,3.8,246.3,1007.8,0.0,1208.5
2026-03-24T11:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,277.4,482.7,29.8,79.3,5.0,268.4,1007.7,0.0,1358.8
2026-03-24T12:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,266.3,462.1,32.3,64.3,6.2,267.9,1007.7,0.0,1521.8
2026-03-24T13:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,242.8,419.5,30.8,63.6,7.9,254.3,1008.0,0.0,1524.6
2026-03-24T14:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,230.2,401.0,32.7,59.9,7.7,259.0,1007.9,0.0,1571.3
2026-03-24T15:00:00,DELHI_ANAND_VIHAR,Anand Vihar,482,210.3,365.1,31.9,59.4,11.3,218.6,1008.3,0.0,1431.4
2026-03-24T16:00:00,DELHI_ANAND_VIHAR,Anand Vihar,451,198.3,335.1,31.0,58.7,8.7,256.1,1009.4,0.0,1401.3
2026-03-24T17:00:00,DELHI_ANAND_VIHAR,Anand Vihar,496,217.1,365.1,33.3,64.7,8.1,276.5,1008.6,0.0,1342.5
2026-03-24T18:00:00,DELHI_ANAND_VIHAR,Anand Vihar,499,220.9,352.2,28.8,64.8,7.8,233.3,1009.6,0.0,1093.8
2026-03-24T19:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,225.0,358.7,26.7,69.8,6.4,263.5,1011.5,0.0,937.9
2026-03-24T20:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,238.8,402.6,27.5,77.9,6.0,262.1,1010.4,0.0,687.7
2026-03-24T21:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,253.4,429.0,24.4,83.3,4.8,241.7,1010.4,0.0,784.7
2026-03-24T22:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,245.8,426.5,22.3,88.7,3.6,259.6,1013.1,0.0,742.0
2026-03-24T23:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,238.1,420.1,19.8,98.0,4.0,258.3,1012.5,0.0,792.5
2026-03-25T00:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,231.2,402.1,23.6,91.4,5.9,258.0,1009.3,0.0,739.5
2026-03-25T01:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,227.6,387.8,22.0,98.0,6.4,243.0,1012.7,0.0,721.0
2026-03-25T02:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,230.4,377.5,22.1,98.0,5.9,252.4,1011.7,0.0,717.3
2026-03-25T03:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,233.8,367.1,20.9,98.0,4.6,257.0,1014.5,0.0,804.3
2026-03-25T04:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,221.1,378.1,20.3,98.0,4.6,223.7,1013.5,0.0,817.4
2026-03-25T05:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,229.3,367.1,22.8,97.0,5.7,257.6,1012.7,0.0,733.6
2026-03-25T06:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,238.5,361.3,23.0,98.0,3.8,241.7,1012.5,0.0,747.2
2026-03-25T07:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,249.9,391.3,24.5,88.2,3.5,249.0,1011.3,0.0,848.5
2026-03-25T08:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,276.8,436.3,23.7,91.9,4.8,245.8,1010.1,0.0,802.3
2026-03-25T09:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,272.2,422.0,25.4,80.0,6.3,241.5,1011.2,0.0,1028.6
2026-03-25T10:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,279.1,435.3,30.6,72.7,3.9,221.3,1008.3,0.0,1130.8
2026-03-25T11:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,267.6,415.8,28.8,66.2,4.7,267.8,1009.9,0.0,1322.2
2026-03-25T12:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,253.2,396.1,29.0,66.7,8.1,237.9,1009.4,0.0,1441.8
2026-03-25T13:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,240.9,374.3,31.0,66.4,7.0,236.9,1008.0,0.0,1462.8
2026-03-25T14:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,228.6,356.6,29.9,60.5,7.8,259.4,1008.8,0.0,1498.3
2026-03-25T15:00:00,DELHI_ANAND_VIHAR,Anand Vihar,482,211.3,343.0,30.8,55.9,7.7,256.0,1010.7,0.0,1525.3
2026-03-25T16:00:00,DELHI_ANAND_VIHAR,Anand Vihar,460,198.8,329.6,32.7,71.7,7.5,247.5,1008.4,0.0,1449.4
2026-03-25T17:00:00,DELHI_ANAND_VIHAR,Anand Vihar,495,221.0,348.7,31.7,55.0,8.2,255.1,1008.0,0.0,1265.2
2026-03-25T18:00:00,DELHI_ANAND_VIHAR,Anand Vihar,499,218.2,361.6,29.9,67.1,7.2,231.6,1010.0,0.0,1057.4
2026-03-25T19:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,225.4,362.7,26.6,72.5,9.7,246.8,1010.4,0.0,1019.4
2026-03-25T20:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,231.8,358.6,29.4,69.5,6.5,251.5,1009.6,0.0,810.8
2026-03-25T21:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,262.8,395.9,28.7,77.1,4.8,229.1,1011.1,0.0,809.5
2026-03-25T22:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,259.7,384.9,22.7,89.2,5.9,235.9,1013.5,0.0,785.3
2026-03-25T23:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,250.1,365.5,22.6,88.2,6.1,262.4,1010.5,0.0,806.1
2026-03-26T00:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,243.2,348.2,18.6,91.0,8.4,241.4,1014.8,0.0,733.3
2026-03-26T01:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,241.8,365.5,20.4,98.0,3.6,232.3,1011.3,0.0,740.9
2026-03-26T02:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,249.1,358.8,22.0,98.0,3.7,251.6,1012.3,0.0,826.3
2026-03-26T03:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,245.2,360.9,20.8,98.0,3.5,236.9,1013.1,0.0,808.0
2026-03-26T04:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,242.8,353.7,18.5,98.0,4.0,265.5,1013.1,0.0,818.2
2026-03-26T05:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,242.9,356.2,22.8,96.6,4.5,246.6,1012.5,0.0,829.2
2026-03-26T06:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,252.3,385.0,24.8,96.2,3.9,223.9,1009.8,0.0,737.5
2026-03-26T07:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,257.1,412.6,22.6,90.6,5.3,269.4,1012.6,0.0,704.8
2026-03-26T08:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,282.5,438.2,22.2,85.0,4.3,249.5,1012.9,0.0,817.1
2026-03-26T09:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,291.1,451.7,26.0,74.2,5.0,216.8,1010.6,0.0,896.4
2026-03-26T10:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,286.4,456.0,27.1,74.0,3.6,274.3,1010.3,0.0,1210.4
2026-03-26T11:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,261.2,429.6,31.2,67.6,4.7,229.6,1008.2,0.0,1422.1
2026-03-26T12:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,240.9,405.8,30.2,63.0,6.4,247.1,1009.6,0.0,1407.2
2026-03-26T13:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,228.3,377.7,33.7,63.1,7.7,234.2,1008.0,0.0,1547.4
2026-03-26T14:00:00,DELHI_ANAND_VIHAR,Anand Vihar,483,208.9,363.1,32.5,53.9,7.6,206.9,1007.8,0.0,1597.1
2026-03-26T15:00:00,DELHI_ANAND_VIHAR,Anand Vihar,455,198.8,345.6,32.5,58.6,7.7,253.5,1007.8,0.0,1453.5
2026-03-26T16:00:00,DELHI_ANAND_VIHAR,Anand Vihar,448,197.3,342.1,32.3,61.8,9.2,237.6,1008.7,0.0,1492.3
2026-03-26T17:00:00,DELHI_ANAND_VIHAR,Anand Vihar,462,201.3,349.6,29.4,60.6,7.7,244.0,1007.7,0.0,1274.9
2026-03-26T18:00:00,DELHI_ANAND_VIHAR,Anand Vihar,490,215.9,355.7,32.6,73.0,7.9,259.0,1007.0,0.0,1125.7
2026-03-26T19:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,222.9,356.4,28.8,65.5,6.5,217.5,1009.3,0.0,894.6
2026-03-26T20:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,225.5,384.8,29.2,81.2,6.3,254.2,1009.1,0.0,721.3
2026-03-26T21:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,240.2,375.0,27.6,83.3,9.4,245.1,1010.2,0.0,752.8
2026-03-26T22:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,235.7,378.4,21.1,80.9,6.5,254.4,1012.2,0.0,749.9
2026-03-26T23:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,229.7,382.5,21.5,94.9,3.6,230.8,1012.0,0.0,698.4
2026-03-27T00:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,227.4,380.6,22.5,95.0,5.3,231.1,1013.6,0.0,794.9
2026-03-27T01:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,228.4,389.8,20.9,98.0,4.9,241.4,1013.5,0.0,656.7
2026-03-27T02:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,241.8,388.0,18.4,98.0,3.6,203.3,1011.8,0.0,730.0
2026-03-27T03:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,234.8,381.3,21.2,98.0,5.2,256.1,1012.9,0.0,791.2
2026-03-27T04:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,239.9,387.3,22.5,94.7,3.6,248.8,1010.9,0.0,766.2
2026-03-27T05:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,234.7,373.5,20.3,92.1,4.5,252.5,1011.4,0.0,811.4
2026-03-27T06:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,232.3,389.6,22.3,90.1,4.2,233.2,1011.1,0.0,717.7
2026-03-27T07:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,257.4,423.3,24.9,91.1,3.7,271.1,1009.9,0.0,809.6
2026-03-27T08:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,279.6,445.0,24.9,82.8,5.0,243.3,1013.0,0.0,776.6
2026-03-27T09:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,294.5,449.8,27.5,82.9,3.7,221.5,1011.0,0.0,917.9
2026-03-27T10:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,284.4,436.6,28.0,71.7,6.6,233.4,1010.9,0.0,1156.9
2026-03-27T11:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,267.5,418.9,30.7,67.4,5.2,255.0,1010.3,0.0,1398.4
2026-03-27T12:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,256.6,407.6,29.2,58.5,5.7,273.4,1009.3,0.0,1547.9
2026-03-27T13:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,230.8,393.6,30.8,63.6,7.0,254.6,1007.0,0.0,1571.3
2026-03-27T14:00:00,DELHI_ANAND_VIHAR,Anand Vihar,498,221.1,359.1,29.9,63.0,7.5,236.9,1010.1,0.0,1655.8
2026-03-27T15:00:00,DELHI_ANAND_VIHAR,Anand Vihar,482,209.7,356.8,29.8,59.5,7.8,239.9,1008.7,0.0,1531.7
2026-03-27T16:00:00,DELHI_ANAND_VIHAR,Anand Vihar,468,204.9,350.9,32.5,65.3,7.8,256.8,1005.7,0.0,1521.6
2026-03-27T17:00:00,DELHI_ANAND_VIHAR,Anand Vihar,482,210.4,362.9,32.4,66.3,9.4,244.9,1007.9,0.0,1376.2
2026-03-27T18:00:00,DELHI_ANAND_VIHAR,Anand Vihar,477,207.5,363.5,29.3,64.9,9.2,249.1,1009.9,0.0,1157.3
2026-03-27T19:00:00,DELHI_ANAND_VIHAR,Anand Vihar,494,214.1,369.9,31.6,70.5,6.4,249.9,1008.2,0.0,990.9
2026-03-27T20:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,231.8,407.4,28.9,72.1,5.7,255.7,1008.7,0.0,681.5
2026-03-27T21:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,262.3,428.4,25.4,77.5,4.8,264.2,1010.2,0.0,797.7
2026-03-27T22:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,257.8,426.7,24.0,80.8,3.6,256.2,1012.1,0.0,708.1
2026-03-27T23:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,252.2,410.2,23.2,94.9,4.0,270.5,1008.7,0.0,784.5
2026-03-28T00:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,250.6,405.4,24.3,97.2,3.7,256.1,1011.0,0.0,678.4
2026-03-28T01:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,256.8,415.0,17.8,98.0,4.7,234.8,1013.9,0.0,699.9
2026-03-28T02:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,261.1,420.7,22.9,98.0,4.3,267.5,1012.4,0.0,828.7
2026-03-28T03:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,255.4,431.2,19.6,97.2,4.1,246.9,1014.4,0.0,796.3
2026-03-28T04:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,244.7,432.7,17.3,90.6,4.8,259.3,1013.2,0.0,733.7
2026-03-28T05:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,245.5,433.0,21.8,98.0,4.0,242.6,1011.9,0.0,855.6
2026-03-28T06:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,234.3,418.2,20.8,98.0,3.7,236.8,1012.4,0.0,802.9
2026-03-28T07:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,243.8,448.6,21.0,90.8,5.7,260.4,1012.4,0.0,717.3
2026-03-28T08:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,263.6,480.0,24.8,89.4,3.8,253.2,1011.0,0.0,816.5
2026-03-28T09:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,273.6,489.0,28.6,77.6,5.8,198.5,1010.8,0.0,905.7
2026-03-28T10:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,288.5,507.5,28.5,78.4,5.4,251.6,1010.2,0.0,1214.7
2026-03-28T11:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,284.1,465.1,29.9,72.0,5.0,232.1,1010.1,0.0,1302.6
2026-03-28T12:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,268.6,439.9,29.7,64.3,5.6,265.7,1009.5,0.0,1526.8
2026-03-28T13:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,250.2,407.4,30.4,57.1,6.6,270.1,1008.0,0.0,1486.2
2026-03-28T14:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,239.6,375.2,31.6,62.0,8.5,237.7,1009.1,0.0,1549.0
2026-03-28T15:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,238.7,338.5,32.8,53.9,7.8,216.2,1007.9,0.0,1512.5
2026-03-28T16:00:00,DELHI_ANAND_VIHAR,Anand Vihar,483,220.0,325.9,31.6,59.9,7.8,250.2,1009.1,0.0,1450.8
2026-03-28T17:00:00,DELHI_ANAND_VIHAR,Anand Vihar,499,223.1,328.5,33.0,60.7,7.8,278.7,1007.5,0.0,1385.2
2026-03-28T18:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,227.0,337.0,31.0,65.9,8.3,266.3,1008.6,0.0,1111.4
2026-03-28T19:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,227.1,358.1,28.9,66.0,6.6,245.5,1009.8,0.0,921.1
2026-03-28T20:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,239.9,349.0,26.5,74.9,6.5,248.4,1010.7,0.0,778.0
2026-03-28T21:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,255.1,385.6,26.3,79.7,4.9,257.1,1011.4,0.0,745.4
2026-03-28T22:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,249.4,374.7,23.8,87.6,4.5,288.6,1011.2,0.0,725.6
2026-03-28T23:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,245.1,386.2,23.1,90.5,4.2,288.1,1011.4,0.0,754.6
2026-03-29T00:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,245.1,389.7,19.1,96.0,4.7,239.8,1013.1,0.0,711.9
2026-03-29T01:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,253.0,400.0,22.6,98.0,4.1,280.7,1011.1,0.0,753.6
2026-03-29T02:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,253.2,392.1,21.4,98.0,3.6,270.6,1012.6,0.0,783.7
2026-03-29T03:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,246.4,392.5,18.9,95.7,4.5,271.3,1011.4,0.0,663.4
2026-03-29T04:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,244.3,394.7,20.3,98.0,3.5,246.5,1013.4,0.0,708.8
2026-03-29T05:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,238.6,386.9,22.0,97.7,6.5,234.8,1012.1,0.0,712.0
2026-03-29T06:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,229.9,416.4,20.7,97.7,4.1,255.5,1010.1,0.0,741.1
2026-03-29T07:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,240.9,433.1,23.1,95.3,3.8,276.5,1012.4,0.0,805.0
2026-03-29T08:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,266.9,450.0,27.0,87.7,5.8,260.5,1010.8,0.0,648.9
2026-03-29T09:00:00,DELHI_ANAND_VIHAR,Anand Vihar,500,265.8,447.3,26.9,82.3,6.2,261.9,1009.6,0.0,950.2
