timestamp,station_id,location,current_aqi,pm2_5,pm10,temperature,humidity,wind_speed,wind_direction,atmospheric_pressure,rainfall,pbl_height_m,hour,day,day_of_week,month,previous_1_hour_AQI,previous_3_hour_AQI,previous_6_hour_AQI,rolling_3_hour_AQI,rolling_6_hour_AQI,rolling_12_hour_AQI,previous_PM2.5,previous_PM10,_dt,target_1h_aqi,target_6h_aqi,target_24h_aqi
2026-02-06T01:00:00,DELHI_ITO,ITO Junction,500,236.9,391.7,8.2,98.0,2.4,244.1,1016.7,0.0,463.9,1,6,4,2,500.0,500.0,484.0,500.0,497.3333333333333,481.9166666666667,242.5,385.7,2026-02-06 01:00:00,500.0,500.0,500.0
2026-02-06T02:00:00,DELHI_ITO,ITO Junction,500,229.1,375.9,9.0,98.0,6.0,223.6,1017.9,0.0,308.1,2,6,4,2,500.0,500.0,500.0,500.0,500.0,482.75,236.9,391.7,2026-02-06 02:00:00,500.0,500.0,500.0
2026-02-06T03:00:00,DELHI_ITO,ITO Junction,500,235.4,380.3,12.0,98.0,2.7,272.0,1015.6,0.0,430.0,3,6,4,2,500.0,500.0,500.0,500.0,500.0,485.75,229.1,375.9,2026-02-06 03:00:00,500.0,500.0,500.0
2026-02-06T04:00:00,DELHI_ITO,ITO Junction,500,232.4,370.9,9.1,98.0,2.5,261.4,1019.7,0.0,502.3,4,6,4,2,500.0,500.0,500.0,500.0,500.0,491.4166666666667,235.4,380.3,2026-02-06 04:00:00,500.0,500.0,500.0
2026-02-06T05:00:00,DELHI_ITO,ITO Junction,500,233.3,379.2,9.7,89.9,3.0,264.8,1015.7,0.0,419.6,5,6,4,2,500.0,500.0,500.0,500.0,500.0,496.6666666666667,232.4,370.9,2026-02-06 05:00:00,500.0,500.0,500.0
2026-02-06T06:00:00,DELHI_ITO,ITO Junction,500,238.0,379.6,8.2,93.6,2.6,247.7,1017.3,0.0,376.4,6,6,4,2,500.0,500.0,500.0,500.0,500.0,498.6666666666667,233.3,379.2,2026-02-06 06:00:00,500.0,500.0,500.0
2026-02-06T07:00:00,DELHI_ITO,ITO Junction,500,257.1,415.6,10.0,87.9,2.9,270.5,1016.2,0.0,439.4,7,6,4,2,500.0,500.0,500.0,500.0,500.0,498.6666666666667,238.0,379.6,2026-02-06 07:00:00,500.0,500.0,500.0
2026-02-06T08:00:00,DELHI_ITO,ITO Junction,500,286.1,444.7,13.3,89.1,2.9,232.5,1016.2,0.0,371.6,8,6,4,2,500.0,500.0,500.0,500.0,500.0,500.0,257.1,415.6,2026-02-06 08:00:00,500.0,500.0,500.0
2026-02-06T09:00:00,DELHI_ITO,ITO Junction,500,286.8,447.0,16.0,79.0,2.5,252.1,1014.6,0.0,680.8,9,6,4,2,500.0,500.0,500.0,500.0,500.0,500.0,286.1,444.7,2026-02-06 09:00:00,500.0,484.0,500.0
2026-02-06T10:00:00,DELHI_ITO,ITO Junction,500,278.1,451.5,18.2,74.6,2.7,275.8,1013.0,0.0,700.3,10,6,4,2,500.0,500.0,500.0,500.0,500.0,500.0,286.8,447.0,2026-02-06 10:00:00,500.0,475.0,500.0
2026-02-06T11:00:00,DELHI_ITO,ITO Junction,500,258.6,412.7,14.0,72.3,3.8,269.3,1017.5,0.0,911.5,11,6,4,2,500.0,500.0,500.0,500.0,500.0,500.0,278.1,451.5,2026-02-06 11:00:00,500.0,500.0,500.0
2026-02-06T12:00:00,DELHI_ITO,ITO Junction,500,234.4,382.3,16.0,64.3,3.8,251.5,1016.1,0.0,1069.3,12,6,4,2,500.0,500.0,500.0,500.0,500.0,500.0,258.6,412.7,2026-02-06 12:00:00,500.0,500.0,500.0
2026-02-06T13:00:00,DELHI_ITO,ITO Junction,500,227.0,360.9,18.1,62.2,4.1,259.4,1014.7,0.0,1122.4,13,6,4,2,500.0,500.0,500.0,500.0,500.0,500.0,234.4,382.3,2026-02-06 13:00:00,500.0,500.0,500.0
2026-02-06T14:00:00,DELHI_ITO,ITO Junction,500,225.7,345.1,20.5,69.0,5.2,252.8,1011.6,0.0,1181.9,14,6,4,2,500.0,500.0,500.0,500.0,500.0,500.0,227.0,360.9,2026-02-06 14:00:00,484.0,500.0,500.0
2026-02-06T15:00:00,DELHI_ITO,ITO Junction,484,214.0,340.1,19.2,61.6,5.5,253.2,1013.7,0.0,1159.0,15,6,4,2,500.0,500.0,500.0,500.0,500.0,500.0,225.7,345.1,2026-02-06 15:00:00,475.0,500.0,486.0
2026-02-06T16:00:00,DELHI_ITO,ITO Junction,475,215.6,320.6,20.9,59.5,5.7,244.1,1012.6,0.0,1034.7,16,6,4,2,484.0,500.0,500.0,494.6666666666667,497.3333333333333,498.6666666666667,214.0,340.1,2026-02-06 16:00:00,500.0,500.0,442.0
2026-02-06T17:00:00,DELHI_ITO,ITO Junction,500,227.2,334.9,19.3,58.0,4.8,234.2,1014.7,0.0,908.8,17,6,4,2,475.0,500.0,500.0,486.3333333333333,493.1666666666667,496.5833333333333,215.6,320.6,2026-02-06 17:00:00,500.0,500.0,495.0
2026-02-06T18:00:00,DELHI_ITO,ITO Junction,500,233.5,348.4,17.1,67.0,5.3,241.2,1014.0,0.0,774.8,18,6,4,2,500.0,484.0,500.0,486.3333333333333,493.1666666666667,496.5833333333333,227.2,334.9,2026-02-06 18:00:00,500.0,500.0,500.0
2026-02-06T19:00:00,DELHI_ITO,ITO Junction,500,241.4,352.1,17.5,71.0,8.9,253.8,1013.6,0.0,550.4,19,6,4,2,500.0,475.0,500.0,491.6666666666667,493.1666666666667,496.5833333333333,233.5,348.4,2026-02-06 19:00:00,500.0,500.0,500.0
2026-02-06T20:00:00,DELHI_ITO,ITO Junction,500,266.6,385.6,14.8,79.3,4.3,256.4,1014.4,0.0,456.4,20,6,4,2,500.0,500.0,500.0,500.0,493.1666666666667,496.5833333333333,241.4,352.1,2026-02-06 20:00:00,500.0,500.0,500.0
2026-02-06T21:00:00,DELHI_ITO,ITO Junction,500,280.7,405.9,14.4,82.8,3.0,251.1,1012.9,0.0,338.8,21,6,4,2,500.0,500.0,484.0,500.0,493.1666666666667,496.5833333333333,266.6,385.6,2026-02-06 21:00:00,500.0,500.0,500.0
2026-02-06T22:00:00,DELHI_ITO,ITO Junction,500,268.9,388.2,11.3,85.0,2.9,272.4,1016.7,0.0,389.5,22,6,4,2,500.0,500.0,475.0,500.0,495.8333333333333,496.5833333333333,280.7,405.9,2026-02-06 22:00:00,500.0,500.0,500.0
2026-02-06T23:00:00,DELHI_ITO,ITO Junction,500,245.4,409.3,11.6,87.1,2.6,288.5,1017.3,0.0,451.2,23,6,4,2,500.0,500.0,500.0,500.0,500.0,496.5833333333333,268.9,388.2,2026-02-06 23:00:00,500.0,500.0,500.0
2026-02-07T00:00:00,DELHI_ITO,ITO Junction,500,243.0,403.3,13.3,98.0,2.6,254.4,1016.4,0.0,311.8,0,7,5,2,500.0,500.0,500.0,500.0,500.0,496.5833333333333,245.4,409.3,2026-02-07 00:00:00,500.0,500.0,500.0
2026-02-07T01:00:00,DELHI_ITO,ITO Junction,500,237.0,399.4,11.2,98.0,2.7,271.1,1015.0,0.0,313.0,1,7,5,2,500.0,500.0,500.0,500.0,500.0,496.5833333333333,243.0,403.3,2026-02-07 01:00:00,500.0,500.0,500.0
2026-02-07T02:00:00,DELHI_ITO,ITO Junction,500,236.3,401.3,9.1,95.1,3.5,269.2,1018.8,0.0,456.4,2,7,5,2,500.0,500.0,500.0,500.0,500.0,496.5833333333333,237.0,399.4,2026-02-07 02:00:00,500.0,500.0,500.0
2026-02-07T03:00:00,DELHI_ITO,ITO Junction,500,229.2,387.9,6.5,98.0,2.3,253.2,1019.6,0.0,359.9,3,7,5,2,500.0,500.0,500.0,500.0,500.0,496.5833333333333,236.3,401.3,2026-02-07 03:00:00,500.0,500.0,500.0
2026-02-07T04:00:00,DELHI_ITO,ITO Junction,500,226.6,391.4,9.1,98.0,3.1,248.5,1018.0,0.0,435.5,4,7,5,2,500.0,500.0,500.0,500.0,500.0,497.9166666666667,229.2,387.9,2026-02-07 04:00:00,500.0,500.0,500.0
2026-02-07T05:00:00,DELHI_ITO,ITO Junction,500,229.0,384.2,12.1,94.3,4.7,253.6,1017.1,0.0,319.4,5,7,5,2,500.0,500.0,500.0,500.0,500.0,500.0,226.6,391.4,2026-02-07 05:00:00,500.0,500.0,500.0
2026-02-07T06:00:00,DELHI_ITO,ITO Junction,500,234.0,403.2,10.5,89.6,2.7,280.7,1015.5,0.0,399.8,6,7,5,2,500.0,500.0,500.0,500.0,500.0,500.0,229.0,384.2,2026-02-07 06:00:00,500.0,500.0,500.0
2026-02-07T07:00:00,DELHI_ITO,ITO Junction,500,245.5,418.4,12.5,92.9,2.6,269.0,1015.3,0.0,374.8,7,7,5,2,500.0,500.0,500.0,500.0,500.0,500.0,234.0,403.2,2026-02-07 07:00:00,500.0,500.0,500.0
2026-02-07T08:00:00,DELHI_ITO,ITO Junction,500,262.0,449.9,13.9,84.9,3.2,242.8,1015.4,0.0,311.2,8,7,5,2,500.0,500.0,500.0,500.0,500.0,500.0,245.5,418.4,2026-02-07 08:00:00,500.0,500.0,500.0
2026-02-07T09:00:00,DELHI_ITO,ITO Junction,500,265.9,462.6,13.6,88.5,2.5,282.5,1014.0,0.0,565.3,9,7,5,2,500.0,500.0,500.0,500.0,500.0,500.0,262.0,449.9,2026-02-07 09:00:00,500.0,486.0,500.0
2026-02-07T10:00:00,DELHI_ITO,ITO Junction,500,274.2,438.1,16.7,77.2,3.3,279.8,1014.2,0.0,773.6,10,7,5,2,500.0,500.0,500.0,500.0,500.0,500.0,265.9,462.6,2026-02-07 10:00:00,500.0,442.0,500.0
2026-02-07T11:00:00,DELHI_ITO,ITO Junction,500,260.3,403.0,16.1,68.6,3.2,268.7,1015.8,0.0,968.4,11,7,5,2,500.0,500.0,500.0,500.0,500.0,500.0,274.2,438.1,2026-02-07 11:00:00,500.0,495.0,500.0
2026-02-07T12:00:00,DELHI_ITO,ITO Junction,500,245.7,390.3,19.3,66.3,5.0,278.5,1014.0,0.0,1009.0,12,7,5,2,500.0,500.0,500.0,500.0,500.0,500.0,260.3,403.0,2026-02-07 12:00:00,500.0,500.0,500.0
2026-02-07T13:00:00,DELHI_ITO,ITO Junction,500,238.1,373.1,20.8,59.9,4.5,271.4,1012.3,0.0,1100.0,13,7,5,2,500.0,500.0,500.0,500.0,500.0,500.0,245.7,390.3,2026-02-07 13:00:00,500.0,500.0,497.0
2026-02-07T14:00:00,DELHI_ITO,ITO Junction,500,221.0,361.7,20.7,61.7,4.7,273.8,1013.4,0.0,1204.2,14,7,5,2,500.0,500.0,500.0,500.0,500.0,500.0,238.1,373.1,2026-02-07 14:00:00,486.0,500.0,486.0
2026-02-07T15:00:00,DELHI_ITO,ITO Junction,486,216.9,340.2,19.1,61.9,5.0,302.3,1014.7,0.0,1150.3,15,7,5,2,500.0,500.0,500.0,500.0,500.0,500.0,221.0,361.7,2026-02-07 15:00:00,442.0,500.0,446.0
2026-02-07T16:00:00,DELHI_ITO,ITO Junction,442,193.5,324.2,17.9,61.8,6.4,284.9,1014.1,0.0,1168.0,16,7,5,2,486.0,500.0,500.0,495.3333333333333,497.6666666666667,498.8333333333333,216.9,340.2,2026-02-07 16:00:00,495.0,500.0,453.0
2026-02-07T17:00:00,DELHI_ITO,ITO Junction,495,221.1,348.3,19.8,67.9,5.5,282.7,1012.2,0.0,960.3,17,7,5,2,442.0,500.0,500.0,476.0,488.0,494.0,193.5,324.2,2026-02-07 17:00:00,500.0,500.0,489.0
2026-02-07T18:00:00,DELHI_ITO,ITO Junction,500,223.8,356.6,18.7,61.9,6.1,264.4,1012.7,0.0,739.3,18,7,5,2,495.0,486.0,500.0,474.3333333333333,487.1666666666667,493.5833333333333,221.1,348.3,2026-02-07 18:00:00,500.0,500.0,475.0
2026-02-07T19:00:00,DELHI_ITO,ITO Junction,500,231.3,369.0,20.5,69.0,4.1,245.1,1011.8,0.0,584.1,19,7,5,2,500.0,442.0,500.0,479.0,487.1666666666667,493.5833333333333,223.8,356.6,2026-02-07 19:00:00,500.0,500.0,500.0
2026-02-07T20:00:00,DELHI_ITO,ITO Junction,500,244.9,396.4,13.0,77.7,3.7,268.2,1013.9,0.0,424.7,20,7,5,2,500.0,495.0,500.0,498.3333333333333,487.1666666666667,493.5833333333333,231.3,369.0,2026-02-07 20:00:00,500.0,500.0,500.0
2026-02-07T21:00:00,DELHI_ITO,ITO Junction,500,261.6,436.0,17.1,79.8,3.2,249.0,1014.7,0.0,409.4,21,7,5,2,500.0,500.0,486.0,500.0,487.1666666666667,493.5833333333333,244.9,396.4,2026-02-07 21:00:00,500.0,500.0,500.0
2026-02-07T22:00:00,DELHI_ITO,ITO Junction,500,254.7,445.7,11.5,80.4,2.4,237.3,1016.3,0.0,379.3,22,7,5,2,500.0,500.0,442.0,500.0,489.5,493.5833333333333,261.6,436.0,2026-02-07 22:00:00,500.0,500.0,500.0
2026-02-07T23:00:00,DELHI_ITO,ITO Junction,500,241.9,423.9,6.9,85.1,2.3,260.7,1017.4,0.0,427.7,23,7,5,2,500.0,500.0,495.0,500.0,499.1666666666667,493.5833333333333,254.7,445.7,2026-02-07 23:00:00,500.0,500.0,500.0
2026-02-08T00:00:00,DELHI_ITO,ITO Junction,500,240.3,414.2,9.2,98.0,2.9,268.3,1016.8,0.0,367.4,0,8,6,2,500.0,500.0,500.0,500.0,500.0,493.5833333333333,241.9,423.9,2026-02-08 00:00:00,500.0,500.0,500.0
2026-02-08T01:00:00,DELHI_ITO,ITO Junction,500,245.5,416.1,7.7,98.0,3.4,297.5,1018.2,0.0,484.9,1,8,6,2,500.0,500.0,500.0,500.0,500.0,493.5833333333333,240.3,414.2,2026-02-08 01:00:00,500.0,500.0,500.0
2026-02-08T02:00:00,DELHI_ITO,ITO Junction,500,246.1,408.5,8.3,98.0,5.8,257.7,1018.0,0.0,361.9,2,8,6,2,500.0,500.0,500.0,500.0,500.0,493.5833333333333,245.5,416.1,2026-02-08 02:00:00,500.0,500.0,500.0
2026-02-08T03:00:00,DELHI_ITO,ITO Junction,500,238.1,419.5,11.4,97.0,4.1,288.5,1016.9,0.0,294.3,3,8,6,2,500.0,500.0,500.0,500.0,500.0,493.5833333333333,246.1,408.5,2026-02-08 03:00:00,500.0,500.0,500.0
2026-02-08T04:00:00,DELHI_ITO,ITO Junction,500,242.8,405.3,5.8,98.0,2.6,272.4,1018.7,0.0,381.6,4,8,6,2,500.0,500.0,500.0,500.0,500.0,494.75,238.1,419.5,2026-02-08 04:00:00,500.0,500.0,500.0
2026-02-08T05:00:00,DELHI_ITO,ITO Junction,500,230.6,416.5,10.0,97.7,2.5,260.3,1015.4,0.0,450.8,5,8,6,2,500.0,500.0,500.0,500.0,500.0,499.5833333333333,242.8,405.3,2026-02-08 05:00:00,500.0,500.0,500.0
2026-02-08T06:00:00,DELHI_ITO,ITO Junction,500,234.1,412.8,7.9,93.9,4.6,283.7,1016.3,0.0,370.1,6,8,6,2,500.0,500.0,500.0,500.0,500.0,500.0,230.6,416.5,2026-02-08 06:00:00,500.0,500.0,500.0
2026-02-08T07:00:00,DELHI_ITO,ITO Junction,500,251.2,426.3,12.3,85.8,4.2,294.6,1016.3,0.0,388.9,7,8,6,2,500.0,500.0,500.0,500.0,500.0,500.0,234.1,412.8,2026-02-08 07:00:00,500.0,497.0,500.0
2026-02-08T08:00:00,DELHI_ITO,ITO Junction,500,260.1,452.1,12.7,89.2,3.5,287.6,1017.1,0.0,409.4,8,8,6,2,500.0,500.0,500.0,500.0,500.0,500.0,251.2,426.3,2026-02-08 08:00:00,500.0,486.0,500.0
2026-02-08T09:00:00,DELHI_ITO,ITO Junction,500,261.2,448.0,12.9,84.6,3.6,279.0,1016.0,0.0,561.2,9,8,6,2,500.0,500.0,500.0,500.0,500.0,500.0,260.1,452.1,2026-02-08 09:00:00,500.0,446.0,500.0
2026-02-08T10:00:00,DELHI_ITO,ITO Junction,500,258.1,450.0,18.2,74.5,2.9,279.9,1014.2,0.0,779.0,10,8,6,2,500.0,500.0,500.0,500.0,500.0,500.0,261.2,448.0,2026-02-08 10:00:00,500.0,453.0,500.0
2026-02-08T11:00:00,DELHI_ITO,ITO Junction,500,238.8,434.2,18.5,66.9,3.4,284.8,1015.0,0.0,935.7,11,8,6,2,500.0,500.0,500.0,500.0,500.0,500.0,258.1,450.0,2026-02-08 11:00:00,500.0,489.0,500.0
2026-02-08T12:00:00,DELHI_ITO,ITO Junction,500,236.6,419.3,20.2,68.2,3.9,275.5,1013.1,0.0,1082.4,12,8,6,2,500.0,500.0,500.0,500.0,500.0,500.0,238.8,434.2,2026-02-08 12:00:00,497.0,475.0,500.0
2026-02-08T13:00:00,DELHI_ITO,ITO Junction,497,217.8,389.0,22.8,62.5,7.4,304.7,1012.0,0.0,1129.0,13,8,6,2,500.0,500.0,500.0,500.0,500.0,500.0,236.6,419.3,2026-02-08 13:00:00,486.0,500.0,500.0
2026-02-08T14:00:00,DELHI_ITO,ITO Junction,486,208.0,378.5,20.5,66.1,4.5,265.5,1012.6,0.0,1189.2,14,8,6,2,497.0,500.0,500.0,499.0,499.5,499.75,217.8,389.0,2026-02-08 14:00:00,446.0,500.0,480.0
2026-02-08T15:00:00,DELHI_ITO,ITO Junction,446,195.1,333.8,21.0,63.9,6.8,277.5,1011.5,0.0,1153.9,15,8,6,2,486.0,500.0,500.0,494.3333333333333,497.1666666666667,498.5833333333333,208.0,378.5,2026-02-08 15:00:00,453.0,500.0,474.0
2026-02-08T16:00:00,DELHI_ITO,ITO Junction,453,201.0,311.2,21.5,59.6,5.5,255.3,1011.9,0.0,1078.8,16,8,6,2,446.0,497.0,500.0,476.3333333333333,488.1666666666667,494.0833333333333,195.1,333.8,2026-02-08 16:00:00,489.0,500.0,448.0
2026-02-08T17:00:00,DELHI_ITO,ITO Junction,489,214.4,342.6,19.0,63.3,5.3,269.6,1013.1,0.0,978.1,17,8,6,2,453.0,486.0,500.0,461.6666666666667,480.3333333333333,490.1666666666667,201.0,311.2,2026-02-08 17:00:00,475.0,500.0,475.0
2026-02-08T18:00:00,DELHI_ITO,ITO Junction,475,211.3,333.2,19.6,59.5,6.2,264.9,1012.5,0.0,663.7,18,8,6,2,489.0,446.0,500.0,462.6666666666667,478.5,489.25,214.4,342.6,2026-02-08 18:00:00,500.0,500.0,500.0
2026-02-08T19:00:00,DELHI_ITO,ITO Junction,500,228.7,362.1,18.5,68.0,4.5,265.6,1012.9,0.0,530.0,19,8,6,2,475.0,453.0,497.0,472.3333333333333,474.3333333333333,487.1666666666667,211.3,333.2,2026-02-08 19:00:00,500.0,500.0,500.0
2026-02-08T20:00:00,DELHI_ITO,ITO Junction,500,262.1,389.5,16.0,70.0,3.7,281.1,1014.6,0.0,431.0,20,8,6,2,500.0,489.0,486.0,488.0,474.8333333333333,487.1666666666667,228.7,362.1,2026-02-08 20:00:00,500.0,500.0,500.0
2026-02-08T21:00:00,DELHI_ITO,ITO Junction,500,280.4,418.3,16.9,84.5,3.5,289.7,1016.0,0.0,401.8,21,8,6,2,500.0,475.0,446.0,491.6666666666667,477.1666666666667,487.1666666666667,262.1,389.5,2026-02-08 21:00:00,500.0,500.0,500.0
2026-02-08T22:00:00,DELHI_ITO,ITO Junction,500,272.2,406.9,13.1,79.5,5.0,308.0,1016.3,0.0,390.1,22,8,6,2,500.0,500.0,453.0,500.0,486.1666666666667,487.1666666666667,280.4,418.3,2026-02-08 22:00:00,500.0,500.0,500.0
2026-02-08T23:00:00,DELHI_ITO,ITO Junction,500,264.2,403.2,12.5,94.0,2.6,271.5,1014.8,0.0,390.4,23,8,6,2,500.0,500.0,489.0,500.0,494.0,487.1666666666667,272.2,406.9,2026-02-08 23:00:00,500.0,500.0,500.0
2026-02-09T00:00:00,DELHI_ITO,ITO Junction,500,258.3,408.9,10.6,93.8,2.4,279.3,1017.3,0.0,459.2,0,9,0,2,500.0,500.0,475.0,500.0,495.8333333333333,487.1666666666667,264.2,403.2,2026-02-09 00:00:00,500.0,500.0,500.0
2026-02-09T01:00:00,DELHI_ITO,ITO Junction,500,254.4,405.9,7.9,98.0,2.6,301.1,1017.9,0.0,388.5,1,9,0,2,500.0,500.0,500.0,500.0,500.0,487.1666666666667,258.3,408.9,2026-02-09 01:00:00,500.0,500.0,500.0
2026-02-09T02:00:00,DELHI_ITO,ITO Junction,500,244.7,402.2,8.1,91.7,3.4,281.1,1018.8,0.0,438.8,2,9,0,2,500.0,500.0,500.0,500.0,500.0,487.4166666666667,254.4,405.9,2026-02-09 02:00:00,500.0,500.0,500.0
2026-02-09T03:00:00,DELHI_ITO,ITO Junction,500,237.8,405.1,10.7,96.3,2.3,291.6,1015.9,0.0,412.6,3,9,0,2,500.0,500.0,500.0,500.0,500.0,488.5833333333333,244.7,402.2,2026-02-09 03:00:00,500.0,500.0,500.0
2026-02-09T04:00:00,DELHI_ITO,ITO Junction,500,247.9,400.5,6.9,95.9,3.5,265.1,1018.4,0.0,394.3,4,9,0,2,500.0,500.0,500.0,500.0,500.0,493.0833333333333,237.8,405.1,2026-02-09 04:00:00,500.0,500.0,500.0
2026-02-09T05:00:00,DELHI_ITO,ITO Junction,500,249.0,400.7,10.6,97.1,2.4,322.0,1016.0,0.0,496.6,5,9,0,2,500.0,500.0,500.0,500.0,500.0,497.0,247.9,400.5,2026-02-09 05:00:00,500.0,500.0,500.0
2026-02-09T06:00:00,DELHI_ITO,ITO Junction,500,244.8,385.4,8.5,87.5,3.2,274.7,1016.4,0.0,405.9,6,9,0,2,500.0,500.0,500.0,500.0,500.0,497.9166666666667,249.0,400.7,2026-02-09 06:00:00,500.0,500.0,500.0
2026-02-09T07:00:00,DELHI_ITO,ITO Junction,500,262.3,401.9,14.2,91.7,3.5,289.1,1014.8,0.0,418.5,7,9,0,2,500.0,500.0,500.0,500.0,500.0,500.0,244.8,385.4,2026-02-09 07:00:00,500.0,500.0,500.0
2026-02-09T08:00:00,DELHI_ITO,ITO Junction,500,263.5,417.6,12.8,87.8,3.7,293.2,1015.4,0.0,305.7,8,9,0,2,500.0,500.0,500.0,500.0,500.0,500.0,262.3,401.9,2026-02-09 08:00:00,500.0,480.0,500.0
2026-02-09T09:00:00,DELHI_ITO,ITO Junction,500,272.5,425.6,13.0,81.4,2.5,280.6,1016.1,0.0,584.6,9,9,0,2,500.0,500.0,500.0,500.0,500.0,500.0,263.5,417.6,2026-02-09 09:00:00,500.0,474.0,500.0
2026-02-09T10:00:00,DELHI_ITO,ITO Junction,500,260.9,441.4,16.7,67.5,2.8,310.2,1014.2,0.0,779.9,10,9,0,2,500.0,500.0,500.0,500.0,500.0,500.0,272.5,425.6,2026-02-09 10:00:00,500.0,448.0,500.0
2026-02-09T11:00:00,DELHI_ITO,ITO Junction,500,254.5,403.7,17.1,67.4,3.5,293.6,1013.0,0.0,952.2,11,9,0,2,500.0,500.0,500.0,500.0,500.0,500.0,260.9,441.4,2026-02-09 11:00:00,500.0,475.0,500.0
2026-02-09T12:00:00,DELHI_ITO,ITO Junction,500,246.2,393.0,18.1,65.7,4.6,271.4,1014.5,0.0,1000.2,12,9,0,2,500.0,500.0,500.0,500.0,500.0,500.0,254.5,403.7,2026-02-09 12:00:00,500.0,500.0,500.0
2026-02-09T13:00:00,DELHI_ITO,ITO Junction,500,237.2,369.6,19.9,67.4,5.3,284.5,1012.8,0.0,1079.7,13,9,0,2,500.0,500.0,500.0,500.0,500.0,500.0,246.2,393.0,2026-02-09 13:00:00,480.0,500.0,482.0
2026-02-09T14:00:00,DELHI_ITO,ITO Junction,480,210.9,358.4,20.7,68.4,5.9,304.9,1012.3,0.0,1199.6,14,9,0,2,500.0,500.0,500.0,500.0,500.0,500.0,237.2,369.6,2026-02-09 14:00:00,474.0,500.0,465.0
2026-02-09T15:00:00,DELHI_ITO,ITO Junction,474,205.3,362.2,21.1,57.9,5.0,283.5,1012.3,0.0,1184.4,15,9,0,2,480.0,500.0,500.0,493.3333333333333,496.6666666666667,498.3333333333333,210.9,358.4,2026-02-09 15:00:00,448.0,500.0,452.0
2026-02-09T16:00:00,DELHI_ITO,ITO Junction,448,192.0,352.0,18.9,65.6,5.0,286.1,1014.4,0.0,1129.7,16,9,0,2,474.0,500.0,500.0,484.6666666666667,492.3333333333333,496.1666666666667,205.3,362.2,2026-02-09 16:00:00,475.0,500.0,454.0
2026-02-09T17:00:00,DELHI_ITO,ITO Junction,475,206.9,354.1,17.9,63.3,5.2,324.1,1014.0,0.0,940.4,17,9,0,2,448.0,480.0,500.0,467.3333333333333,483.6666666666667,491.8333333333333,192.0,352.0,2026-02-09 17:00:00,500.0,500.0,457.0
2026-02-09T18:00:00,DELHI_ITO,ITO Junction,500,223.3,365.1,19.4,70.7,5.5,295.9,1012.4,0.0,804.8,18,9,0,2,475.0,474.0,500.0,465.6666666666667,479.5,489.75,206.9,354.1,2026-02-09 18:00:00,500.0,500.0,494.0
2026-02-09T19:00:00,DELHI_ITO,ITO Junction,500,240.3,370.3,16.3,63.0,4.7,285.9,1013.1,0.0,640.1,19,9,0,2,500.0,448.0,500.0,474.3333333333333,479.5,489.75,223.3,365.1,2026-02-09 19:00:00,500.0,500.0,496.0
2026-02-09T20:00:00,DELHI_ITO,ITO Junction,500,256.2,393.1,17.6,75.6,4.0,303.3,1014.2,0.0,336.4,20,9,0,2,500.0,475.0,480.0,491.6666666666667,479.5,489.75,240.3,370.3,2026-02-09 20:00:00,500.0,500.0,500.0
2026-02-09T21:00:00,DELHI_ITO,ITO Junction,500,270.2,439.6,13.6,78.4,4.6,272.0,1016.0,0.0,443.7,21,9,0,2,500.0,500.0,474.0,500.0,482.8333333333333,489.75,256.2,393.1,2026-02-09 21:00:00,500.0,500.0,500.0
2026-02-09T22:00:00,DELHI_ITO,ITO Junction,500,267.9,434.0,10.9,82.6,2.5,296.0,1015.8,0.0,401.5,22,9,0,2,500.0,500.0,448.0,500.0,487.1666666666667,489.75,270.2,439.6,2026-02-09 22:00:00,500.0,500.0,500.0
2026-02-09T23:00:00,DELHI_ITO,ITO Junction,500,263.9,410.6,12.8,91.7,2.4,291.5,1015.3,0.0,352.3,23,9,0,2,500.0,500.0,475.0,500.0,495.8333333333333,489.75,267.9,434.0,2026-02-09 23:00:00,500.0,500.0,500.0
2026-02-10T00:00:00,DELHI_ITO,ITO Junction,500,252.8,406.7,8.4,89.7,3.4,309.8,1017.0,0.0,389.5,0,10,1,2,500.0,500.0,500.0,500.0,500.0,489.75,263.9,410.6,2026-02-10 00:00:00,500.0,500.0,500.0
2026-02-10T01:00:00,DELHI_ITO,ITO Junction,500,249.1,413.4,7.8,96.1,3.2,281.5,1016.6,0.0,388.4,1,10,1,2,500.0,500.0,500.0,500.0,500.0,489.75,252.8,406.7,2026-02-10 01:00:00,500.0,500.0,500.0
2026-02-10T02:00:00,DELHI_ITO,ITO Junction,500,249.6,423.8,7.8,98.0,3.6,283.4,1016.7,0.0,431.2,2,10,1,2,500.0,500.0,500.0,500.0,500.0,489.75,249.1,413.4,2026-02-10 02:00:00,500.0,500.0,500.0
2026-02-10T03:00:00,DELHI_ITO,ITO Junction,500,254.0,413.2,8.4,98.0,3.9,303.9,1017.8,0.0,380.5,3,10,1,2,500.0,500.0,500.0,500.0,500.0,491.4166666666667,249.6,423.8,2026-02-10 03:00:00,500.0,500.0,500.0
2026-02-10T04:00:00,DELHI_ITO,ITO Junction,500,251.1,412.2,10.5,98.0,4.6,285.4,1016.7,0.0,340.1,4,10,1,2,500.0,500.0,500.0,500.0,500.0,493.5833333333333,254.0,413.2,2026-02-10 04:00:00,500.0,500.0,500.0
