timestamp,location,latitude,longitude,AQI,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,wind_direction,atmospheric_pressure,rainfall,estimated_pbl_height_m,ventilation_index,atmospheric_stagnation_index,pm_ratio,pm2_5_roll_3h,pm10_roll_3h,aqi_roll_3h,hour,day,day_of_week,month,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,previous_1_hour_AQI,previous_3_hour_AQI,previous_6_hour_AQI,rolling_3_hour_AQI,rolling_6_hour_AQI,rolling_12_hour_AQI,previous_PM2.5,previous_PM10
2026-09-03 09:00:00+00:00,Faridabad,28.4089,77.3178,351,186.6,315.0,96.7,20.7,3.5,36.8,28.3,60.5,8.3,292.8,1010.2,0.0,750.8,1731.0,0.405,0.592,210.47,357.73,370.3,9,3,3,9,0.7071,-0.7071,0.4339,-0.901,347,436,456,398.7,426.0,423.2,181.1,307.8
2026-09-03 10:00:00+00:00,Faridabad,28.4089,77.3178,341,172.6,289.3,93.0,19.9,3.36,48.7,29.8,54.6,10.1,283.9,1011.3,0.0,873.3,2450.1,0.293,0.597,180.1,304.03,346.3,10,3,3,9,0.5,-0.866,0.4339,-0.901,351,413,445,370.3,408.5,424.2,186.6,315.0
2026-09-03 11:00:00+00:00,Faridabad,28.4089,77.3178,340,171.5,285.2,71.2,20.6,2.57,54.9,30.9,52.0,9.9,276.5,1011.5,0.0,949.5,2611.1,0.284,0.601,176.9,296.5,344.0,11,3,3,9,0.2588,-0.9659,0.4339,-0.901,341,347,459,346.3,391.2,420.1,172.6,289.3
2026-09-03 12:00:00+00:00,Faridabad,28.4089,77.3178,333,162.3,267.5,70.0,20.2,2.53,63.3,31.6,46.9,11.0,272.7,1011.8,0.0,1003.0,3064.7,0.206,0.607,168.8,280.67,338.0,12,3,3,9,0.0,-1.0,0.4339,-0.901,340,351,436,344.0,371.3,411.8,171.5,285.2
2026-09-03 13:00:00+00:00,Faridabad,28.4089,77.3178,336,166.1,271.7,74.1,21.4,2.68,65.9,32.3,45.7,12.1,272.7,1011.7,0.0,988.1,3321.1,0.154,0.611,166.63,274.8,336.3,13,3,3,9,-0.2588,-0.9659,0.4339,-0.901,333,341,413,338.0,354.2,402.8,162.3,267.5
2026-09-03 14:00:00+00:00,Faridabad,28.4089,77.3178,332,161.1,261.9,73.9,21.4,2.67,60.0,32.5,44.9,12.9,291.7,1011.0,0.0,926.5,3320.0,0.117,0.615,163.17,267.03,333.7,14,3,3,9,-0.5,-0.866,0.4339,-0.901,336,340,347,336.3,341.3,393.2,166.1,271.7
2026-09-03 15:00:00+00:00,Faridabad,28.4089,77.3178,328,156.1,252.8,72.8,21.1,2.63,52.9,32.3,47.2,11.6,277.0,1010.5,0.0,810.4,2611.3,0.184,0.617,161.1,262.13,332.0,15,3,3,9,-0.7071,-0.7071,0.4339,-0.901,332,333,351,333.7,338.8,382.4,161.1,261.9
2026-09-03 16:00:00+00:00,Faridabad,28.4089,77.3178,317,142.4,230.2,66.8,19.3,2.42,41.4,31.7,45.1,11.6,291.7,1010.2,0.0,682.2,2198.2,0.17,0.619,153.2,248.3,325.7,16,3,3,9,-0.866,-0.5,0.4339,-0.901,328,336,341,332.0,335.0,371.8,156.1,252.8
2026-09-03 17:00:00+00:00,Faridabad,28.4089,77.3178,326,153.5,248.5,71.6,20.7,2.59,30.0,30.9,47.9,11.4,297.1,1009.8,0.0,517.4,1638.4,0.197,0.618,150.67,243.83,323.7,17,3,3,9,-0.9659,-0.2588,0.4339,-0.901,317,332,340,325.7,331.0,361.1,142.4,230.2
2026-09-03 18:00:00+00:00,Faridabad,28.4089,77.3178,335,165.7,269.4,110.2,22.0,3.98,17.2,29.6,54.7,8.8,289.0,1009.2,0.0,350.0,855.6,0.346,0.615,153.87,249.37,326.0,18,3,3,9,-1.0,-0.0,0.4339,-0.901,326,328,333,323.7,328.7,350.0,153.5,248.5
2026-09-03 19:00:00+00:00,Faridabad,28.4089,77.3178,337,168.5,275.7,109.0,21.8,3.94,18.5,28.1,57.9,7.7,302.6,1009.4,0.0,350.0,748.6,0.411,0.611,162.57,264.53,332.7,19,3,3,9,-0.9659,0.2588,0.4339,-0.901,335,317,336,326.0,329.0,341.6,165.7,269.4
2026-09-03 20:00:00+00:00,Faridabad,28.4089,77.3178,346,179.6,296.0,111.131,22.4,4.018249999999999,19.2,25.7,62.4,7.2,299.3,1010.0,0.0,350.0,700.0,0.461,0.607,171.27,280.37,339.3,20,3,3,9,-0.866,0.5,0.4339,-0.901,337,326,332,332.7,329.2,335.2,168.5,275.7
2026-09-03 21:00:00+00:00,Faridabad,28.4089,77.3178,339,170.3,283.1,102.5,20.4,3.71,19.1,25.2,69.1,6.6,313.4,1010.5,0.0,350.0,641.7,0.53,0.602,172.8,284.93,340.7,21,3,3,9,-0.7071,0.7071,0.4339,-0.901,346,335,328,339.3,331.5,335.2,179.6,296.0
2026-09-03 22:00:00+00:00,Faridabad,28.4089,77.3178,405,256.1,429.2,76.2,21.3,2.71,18.1,23.4,75.2,5.9,304.0,1011.2,0.0,350.0,573.6,0.599,0.597,202.0,336.1,363.3,22,3,3,9,-0.5,0.866,0.4339,-0.901,339,337,317,340.7,333.3,334.2,170.3,283.1
2026-09-03 23:00:00+00:00,Faridabad,28.4089,77.3178,440,294.7,497.6,84.4,23.5,3.0,17.1,21.8,79.1,4.9,317.2,1011.5,0.0,350.0,476.4,0.665,0.592,240.37,403.3,394.7,23,3,3,9,-0.2588,0.9659,0.4339,-0.901,405,346,326,363.3,348.0,339.5,256.1,429.2
2026-09-04 00:00:00+00:00,Faridabad,28.4089,77.3178,426,278.7,473.5,77.2,21.5,2.74,18.4,20.6,83.7,3.9,316.8,1011.7,0.0,350.0,379.2,0.735,0.589,276.5,466.77,423.7,0,4,4,9,0.0,1.0,-0.4339,-0.901,440,339,335,394.7,367.0,347.8,294.7,497.6
2026-09-04 01:00:00+00:00,Faridabad,28.4089,77.3178,437,287.9,491.7,54.2,21.6,1.93,18.0,21.3,84.6,3.6,305.8,1011.3,0.0,350.0,350.0,0.753,0.586,287.1,487.6,434.3,1,4,4,9,0.2588,0.9659,-0.4339,-0.901,426,405,337,423.7,382.2,355.6,278.7,473.5
2026-09-04 02:00:00+00:00,Faridabad,28.4089,77.3178,430,279.7,479.5,51.6,20.5,1.83,19.1,20.1,83.8,3.9,302.3,1011.0,0.0,350.0,379.2,0.736,0.583,282.1,481.57,431.0,2,4,4,9,0.5,0.866,-0.4339,-0.901,437,440,346,434.3,398.8,364.0,287.9,491.7
2026-09-04 03:00:00+00:00,Faridabad,28.4089,77.3178,453,302.1,519.1,55.0,21.9,1.96,16.8,21.1,85.4,3.0,296.1,1010.5,0.0,350.0,291.7,0.783,0.582,289.9,496.77,440.0,3,4,4,9,0.7071,0.7071,-0.4339,-0.901,430,426,339,431.0,412.8,372.2,279.7,479.5
2026-09-04 04:00:00+00:00,Faridabad,28.4089,77.3178,473,321.5,552.9,58.2,23.2,2.07,19.3,22.0,82.5,3.7,308.0,1009.7,0.0,350.0,359.7,0.735,0.581,301.1,517.17,452.0,4,4,4,9,0.866,0.5,-0.4339,-0.901,453,437,405,440.0,431.8,382.6,302.1,519.1
2026-09-04 05:00:00+00:00,Faridabad,28.4089,77.3178,463,312.5,536.9,81.2,22.6,2.89,18.1,23.0,79.0,3.6,303.4,1009.4,0.0,350.0,350.0,0.716,0.582,312.03,536.3,463.0,5,4,4,9,0.9659,0.2588,-0.4339,-0.901,473,430,440,452.0,443.2,395.6,321.5,552.9
2026-09-04 06:00:00+00:00,Faridabad,28.4089,77.3178,447,296.6,508.5,78.1,21.8,2.78,16.2,22.7,76.2,5.6,296.9,1009.1,0.0,350.0,544.4,0.617,0.583,310.2,532.77,461.0,6,4,4,9,1.0,0.0,-0.4339,-0.901,463,453,426,463.0,447.0,407.0,312.5,536.9
2026-09-04 07:00:00+00:00,Faridabad,28.4089,77.3178,372,213.9,365.4,77.2,22.3,2.79,17.3,25.0,70.0,6.0,292.7,1009.3,0.0,481.1,801.8,0.56,0.585,274.33,470.27,427.3,7,4,4,9,0.9659,-0.2588,-0.4339,-0.901,447,473,437,461.0,450.5,416.3,296.6,508.5
2026-09-04 08:00:00+00:00,Faridabad,28.4089,77.3178,350,184.7,313.8,92.5,19.8,3.34,27.1,26.0,62.9,7.1,286.3,1009.7,0.0,625.8,1234.2,0.469,0.589,231.73,395.9,389.7,8,4,4,9,0.866,-0.5,-0.4339,-0.901,372,463,430,427.3,439.7,419.2,213.9,365.4
2026-09-04 09:00:00+00:00,Faridabad,28.4089,77.3178,349,183.6,309.9,95.2,20.4,3.44,37.0,27.3,59.4,8.7,278.5,1010.4,0.0,755.7,1826.3,0.381,0.592,194.07,329.7,357.0,9,4,4,9,0.7071,-0.7071,-0.4339,-0.901,350,447,453,389.7,426.3,419.6,184.7,313.8
2026-09-04 10:00:00+00:00,Faridabad,28.4089,77.3178,344,177.3,297.1,95.5,20.5,3.45,49.5,29.8,52.9,9.2,273.4,1011.2,0.0,882.6,2255.5,0.318,0.597,181.87,306.93,347.7,10,4,4,9,0.5,-0.866,-0.4339,-0.901,349,372,473,357.0,409.0,420.4,183.6,309.9
2026-09-04 11:00:00+00:00,Faridabad,28.4089,77.3178,341,172.9,287.4,71.7,20.8,2.59,56.7,30.2,49.7,11.0,272.6,1011.3,0.0,963.6,2944.3,0.225,0.602,177.93,298.13,344.7,11,4,4,9,0.2588,-0.9659,-0.4339,-0.901,344,350,463,347.7,387.5,415.3,177.3,297.1
2026-09-04 12:00:00+00:00,Faridabad,28.4089,77.3178,333,163.3,269.2,70.4,20.4,2.55,64.4,31.8,47.1,12.1,284.0,1011.8,0.0,1001.7,3366.8,0.163,0.607,171.17,284.57,339.3,12,4,4,9,0.0,-1.0,-0.4339,-0.901,341,349,447,344.7,367.2,407.1,172.9,287.4
2026-09-04 13:00:00+00:00,Faridabad,28.4089,77.3178,332,161.8,264.7,72.2,20.9,2.61,62.6,32.6,45.5,11.9,290.0,1011.7,0.0,989.3,3270.2,0.161,0.611,166.0,273.77,335.3,13,4,4,9,-0.2588,-0.9659,-0.4339,-0.901,333,344,372,339.3,348.2,399.3,163.3,269.2
2026-09-04 14:00:00+00:00,Faridabad,28.4089,77.3178,334,163.7,266.1,75.0,21.7,2.71,59.9,33.0,46.1,11.9,281.1,1011.2,0.0,919.9,3040.8,0.165,0.615,162.93,266.67,333.0,14,4,4,9,-0.5,-0.866,-0.4339,-0.901,332,341,350,335.3,341.5,390.6,161.8,264.7
2026-09-04 15:00:00+00:00,Faridabad,28.4089,77.3178,325,152.9,247.6,71.3,20.6,2.58,55.0,31.9,43.3,12.6,286.7,1010.7,0.0,827.8,2897.3,0.118,0.618,159.47,259.47,330.3,15,4,4,9,-0.7071,-0.7071,-0.4339,-0.901,334,333,349,333.0,338.8,382.6,163.7,266.1
2026-09-04 16:00:00+00:00,Faridabad,28.4089,77.3178,326,154.1,249.1,72.3,20.9,2.61,41.7,32.0,48.1,12.2,286.6,1009.6,0.0,672.7,2279.7,0.166,0.619,156.9,254.27,328.3,16,4,4,9,-0.866,-0.5,-0.4339,-0.901,325,332,344,330.3,334.8,371.9,152.9,247.6
2026-09-04 17:00:00+00:00,Faridabad,28.4089,77.3178,320,145.7,236.0,68.0,19.7,2.46,31.9,30.7,48.2,11.2,293.2,1009.2,0.0,516.9,1608.1,0.207,0.617,150.9,244.23,323.7,17,4,4,9,-0.9659,-0.2588,-0.4339,-0.901,326,334,341,328.3,331.8,359.7,154.1,249.1
2026-09-04 18:00:00+00:00,Faridabad,28.4089,77.3178,328,155.8,253.4,103.6,20.7,3.75,17.7,30.0,53.1,10.0,300.8,1009.3,0.0,350.0,972.2,0.287,0.615,151.87,246.17,324.7,18,4,4,9,-1.0,-0.0,-0.4339,-0.901,320,325,333,323.7,328.3,347.8,145.7,236.0
2026-09-04 19:00:00+00:00,Faridabad,28.4089,77.3178,339,170.9,279.5,110.6,22.1,4.0,18.4,28.2,59.1,9.6,296.6,1009.4,0.0,350.0,933.3,0.343,0.611,157.47,256.3,329.0,19,4,4,9,-0.9659,0.2588,-0.4339,-0.901,328,326,332,324.7,327.5,337.8,155.8,253.4
2026-09-04 20:00:00+00:00,Faridabad,28.4089,77.3178,341,172.7,284.8,108.0,21.5,3.91,16.3,27.0,63.7,8.1,303.4,1009.7,0.0,350.0,787.5,0.434,0.606,166.47,272.57,336.0,20,4,4,9,-0.866,0.5,-0.4339,-0.901,339,320,334,329.0,328.7,335.1,170.9,279.5
2026-09-04 21:00:00+00:00,Faridabad,28.4089,77.3178,344,176.5,293.4,106.2,21.2,3.84,19.3,25.6,69.5,6.3,307.4,1010.5,0.0,350.0,612.5,0.545,0.602,173.37,285.9,341.3,21,4,4,9,-0.7071,0.7071,-0.4339,-0.901,341,328,325,336.0,329.8,334.3,172.7,284.8
2026-09-04 22:00:00+00:00,Faridabad,28.4089,77.3178,419,275.4,461.5,81.9,22.9,2.92,17.5,23.0,76.3,4.4,300.2,1011.3,0.0,350.0,427.8,0.666,0.597,208.2,346.57,368.0,22,4,4,9,-0.5,0.866,-0.4339,-0.901,344,339,326,341.3,333.0,333.9,176.5,293.4
2026-09-04 23:00:00+00:00,Faridabad,28.4089,77.3178,437,291.8,492.7,83.6,23.3,2.97,18.5,22.2,78.9,3.5,315.8,1011.8,0.0,350.0,340.3,0.719,0.592,247.9,415.87,400.0,23,4,4,9,-0.2588,0.9659,-0.4339,-0.901,419,341,320,368.0,348.5,340.2,275.4,461.5
2026-09-05 00:00:00+00:00,Faridabad,28.4089,77.3178,435,287.2,488.1,79.5,22.2,2.83,16.8,20.5,79.6,2.9,310.6,1011.6,0.0,350.0,281.9,0.748,0.588,284.8,480.77,430.3,0,5,5,9,0.0,1.0,-0.9749,-0.2225,437,344,328,400.0,368.0,348.2,291.8,492.7
2026-09-05 01:00:00+00:00,Faridabad,28.4089,77.3178,461,312.6,533.9,58.9,23.5,2.09,17.7,21.0,82.4,3.3,317.8,1011.4,0.0,350.0,320.8,0.751,0.586,297.2,504.9,444.3,1,5,5,9,0.2588,0.9659,-0.9749,-0.2225,435,419,339,430.3,385.8,356.7,287.2,488.1
2026-09-05 02:00:00+00:00,Faridabad,28.4089,77.3178,444,293.6,503.4,54.1,21.6,1.93,16.5,21.3,83.2,2.2,298.2,1011.4,0.0,350.0,213.9,0.8,0.583,297.8,508.47,446.7,2,5,5,9,0.5,0.866,-0.9749,-0.2225,461,437,341,444.3,406.2,367.4,312.6,533.9
2026-09-05 03:00:00+00:00,Faridabad,28.4089,77.3178,468,317.6,545.8,57.8,23.0,2.06,17.4,20.4,82.7,3.3,296.7,1010.6,0.0,350.0,320.8,0.753,0.582,307.93,527.7,457.7,3,5,5,9,0.7071,0.7071,-0.9749,-0.2225,444,435,344,446.7,423.3,376.6,293.6,503.4
2026-09-05 04:00:00+00:00,Faridabad,28.4089,77.3178,446,294.7,506.7,53.4,21.3,1.9,17.5,21.9,83.1,3.1,306.5,1009.8,0.0,350.0,301.4,0.763,0.582,301.97,518.63,452.7,4,5,5,9,0.866,0.5,-0.9749,-0.2225,468,461,419,457.7,444.0,388.5,317.6,545.8
2026-09-05 05:00:00+00:00,Faridabad,28.4089,77.3178,447,296.6,509.6,77.1,21.5,2.74,19.7,22.1,78.4,4.6,298.4,1009.3,0.0,350.0,447.2,0.672,0.582,302.97,520.7,453.7,5,5,5,9,0.9659,0.2588,-0.9749,-0.2225,446,444,437,452.7,448.5,398.5,294.7,506.7
2026-09-05 06:00:00+00:00,Faridabad,28.4089,77.3178,355,191.6,328.4,67.6,19.6,2.45,16.1,24.0,72.3,6.2,298.4,1009.1,0.0,350.0,602.8,0.567,0.583,260.97,448.23,416.0,6,5,5,9,1.0,0.0,-0.9749,-0.2225,447,468,435,453.7,450.2,409.1,296.6,509.6
2026-09-05 07:00:00+00:00,Faridabad,28.4089,77.3178,366,205.9,351.6,74.3,21.5,2.68,17.7,25.3,69.1,6.2,300.9,1009.2,0.0,482.6,831.1,0.546,0.586,231.37,396.53,389.3,7,5,5,9,0.9659,-0.2588,-0.9749,-0.2225,355,446,461,416.0,436.8,411.3,191.6,328.4
2026-09-05 08:00:00+00:00,Faridabad,28.4089,77.3178,358,195.9,333.0,98.2,21.0,3.55,27.8,26.4,65.4,7.7,286.0,1009.7,0.0,617.9,1321.6,0.461,0.588,197.8,337.67,359.7,8,5,5,9,0.866,-0.5,-0.9749,-0.2225,366,447,444,389.3,421.0,413.6,205.9,351.6
2026-09-05 09:00:00+00:00,Faridabad,28.4089,77.3178,361,199.6,336.9,103.4,22.2,3.74,37.9,28.0,58.1,8.0,286.5,1010.5,0.0,761.6,1692.4,0.401,0.592,200.47,340.5,361.7,9,5,5,9,0.7071,-0.7071,-0.9749,-0.2225,358,355,468,359.7,406.7,415.0,195.9,333.0
2026-09-05 10:00:00+00:00,Faridabad,28.4089,77.3178,349,184.0,308.3,99.1,21.2,3.58,50.2,29.5,53.6,9.8,279.3,1011.4,0.0,878.7,2392.0,0.299,0.597,193.17,326.07,356.0,10,5,5,9,0.5,-0.866,-0.9749,-0.2225,361,366,446,361.7,388.8,416.4,199.6,336.9
2026-09-05 11:00:00+00:00,Faridabad,28.4089,77.3178,353,188.5,313.3,78.2,22.6,2.83,59.8,30.1,49.8,11.1,273.4,1011.7,0.0,963.0,2969.2,0.221,0.602,190.7,319.5,354.3,11,5,5,9,0.2588,-0.9659,-0.9749,-0.2225,349,358,447,356.0,372.7,410.6,184.0,308.3
2026-09-05 12:00:00+00:00,Faridabad,28.4089,77.3178,337,167.6,276.3,72.3,20.9,2.61,64.4,32.1,46.5,10.6,287.8,1011.5,0.0,1005.5,2960.6,0.219,0.607,180.03,299.3,346.3,12,5,5,9,0.0,-1.0,-0.9749,-0.2225,353,361,355,354.3,357.0,403.6,188.5,313.3
2026-09-05 13:00:00+00:00,Faridabad,28.4089,77.3178,324,151.1,247.1,67.4,19.5,2.44,65.3,33.0,42.6,12.1,286.5,1011.4,0.0,1007.0,3384.6,0.133,0.611,169.07,278.9,338.0,13,5,5,9,-0.2588,-0.9659,-0.9749,-0.2225,337,349,366,346.3,354.0,395.4,167.6,276.3
2026-09-05 14:00:00+00:00,Faridabad,28.4089,77.3178,328,156.4,254.2,71.7,20.7,2.59,63.2,32.9,43.8,12.0,281.4,1011.2,0.0,932.5,3108.3,0.145,0.615,158.37,259.2,329.7,14,5,5,9,-0.5,-0.866,-0.9749,-0.2225,324,353,358,338.0,347.0,384.0,151.1,247.1
2026-09-05 15:00:00+00:00,Faridabad,28.4089,77.3178,332,161.3,261.1,75.2,21.8,2.72,54.3,32.8,43.6,10.9,292.9,1010.6,0.0,826.5,2502.5,0.188,0.618,156.27,254.13,328.0,15,5,5,9,-0.7071,-0.7071,-0.9749,-0.2225,328,337,361,329.7,342.0,374.3,156.4,254.2
2026-09-05 16:00:00+00:00,Faridabad,28.4089,77.3178,112,64.1,103.6,66.0,20.2,2.45,42.0,31.0,46.5,10.7,278.5,1010.2,3.3,677.8,2014.6,0.215,0.619,127.27,206.3,257.3,16,5,5,9,-0.866,-0.5,-0.9749,-0.2225,332,324,349,328.0,337.2,363.0,161.3,261.1
2026-09-05 17:00:00+00:00,Faridabad,28.4089,77.3178,260,108.3,175.3,72.0,21.5,2.64,28.4,30.1,49.9,11.4,286.7,1009.2,1.9,514.1,1628.0,0.21,0.618,111.23,180.0,234.7,17,5,5,9,-0.9659,-0.2588,-0.9749,-0.2225,112,328,353,257.3,297.7,335.2,64.1,103.6
2026-09-05 18:00:00+00:00,Faridabad,28.4089,77.3178,117,63.7205,103.0885,90.3,19.267,3.35,18.8,28.9,52.4,9.9,288.0,1009.3,3.3,350.0,962.5,0.287,0.618,78.71,127.33,163.0,18,5,5,9,-1.0,-0.0,-0.9749,-0.2225,260,332,337,234.7,282.2,319.6,108.3,175.3
2026-09-05 19:00:00+00:00,Faridabad,28.4089,77.3178,303,123.9,202.7,106.7,21.8,3.9,16.6,28.0,60.3,9.4,295.7,1009.2,1.6,350.0,913.9,0.359,0.611,98.64,160.36,226.7,19,5,5,9,-0.9659,0.2588,-0.9749,-0.2225,117,112,324,163.0,245.5,299.8,63.72,103.09
2026-09-05 20:00:00+00:00,Faridabad,28.4089,77.3178,340,172.1,283.7,107.6,21.5,3.89,16.8,26.5,66.5,8.0,297.3,1009.9,0.0,350.0,777.8,0.457,0.607,119.91,196.5,253.3,20,5,5,9,-0.866,0.5,-0.9749,-0.2225,303,260,328,226.7,242.0,294.5,123.9,202.7
2026-09-05 21:00:00+00:00,Faridabad,28.4089,77.3178,335,165.6,275.3,99.7,19.9,3.6,17.6,25.3,68.4,6.6,310.7,1010.3,0.0,350.0,641.7,0.525,0.602,153.87,253.9,326.0,21,5,5,9,-0.7071,0.7071,-0.9749,-0.2225,340,117,332,253.3,244.0,293.0,172.1,283.7
2026-09-05 22:00:00+00:00,Faridabad,28.4089,77.3178,417,272.6,456.8,81.1,22.6,2.89,17.9,23.2,75.2,5.8,308.6,1011.0,0.0,350.0,563.9,0.603,0.597,203.43,338.6,364.0,22,5,5,9,-0.5,0.866,-0.9749,-0.2225,335,303,112,326.0,244.5,290.8,165.6,275.3
2026-09-05 23:00:00+00:00,Faridabad,28.4089,77.3178,428,282.0,476.1,80.8,22.5,2.87,19.8,21.7,80.0,3.3,318.0,1011.5,0.0,350.0,320.8,0.735,0.592,240.07,402.73,393.3,23,5,5,9,-0.2588,0.9659,-0.9749,-0.2225,417,340,260,364.0,295.3,296.5,272.6,456.8
2026-09-06 00:00:00+00:00,Faridabad,28.4089,77.3178,428,280.6,476.8,77.7,21.7,2.76,19.7,21.6,79.0,4.4,312.7,1012.0,0.0,350.0,427.8,0.684,0.589,278.4,469.9,424.3,0,6,6,9,0.0,1.0,-0.7818,0.6235,428,335,117,393.3,323.3,302.8,282.0,476.1
2026-09-06 01:00:00+00:00,Faridabad,28.4089,77.3178,436,286.8,489.9,54.0,21.5,1.92,19.1,21.3,82.5,2.7,301.5,1011.6,0.0,350.0,262.5,0.775,0.585,283.13,480.93,430.7,1,6,6,9,0.2588,0.9659,-0.7818,0.6235,428,417,303,424.3,375.2,310.3,280.6,476.8
2026-09-06 02:00:00+00:00,Faridabad,28.4089,77.3178,457,307.3,526.8,56.7,22.6,2.02,16.7,20.9,85.2,3.2,301.9,1011.0,0.0,350.0,311.1,0.773,0.583,291.57,497.83,440.3,2,6,6,9,0.5,0.866,-0.7818,0.6235,436,428,340,430.7,397.3,319.7,286.8,489.9
2026-09-06 03:00:00+00:00,Faridabad,28.4089,77.3178,434,283.0,486.2,51.5,20.5,1.83,17.8,20.8,84.2,3.8,295.8,1010.3,0.0,350.0,369.4,0.743,0.582,292.37,500.97,442.3,3,6,6,9,0.7071,0.7071,-0.7818,0.6235,457,428,335,440.3,416.8,330.4,307.3,526.8
2026-09-06 04:00:00+00:00,Faridabad,28.4089,77.3178,476,323.0465,555.16,58.8,23.4,2.09,18.6,20.9,80.2,3.0,293.0,1009.7,0.0,350.0,291.7,0.748,0.582,304.45,522.72,455.7,4,6,6,9,0.866,0.5,-0.7818,0.6235,434,436,417,442.3,433.3,338.9,283.0,486.2
2026-09-06 05:00:00+00:00,Faridabad,28.4089,77.3178,470,319.4,548.7,83.0,23.1,2.95,16.5,22.8,80.4,4.6,303.0,1009.2,0.0,350.0,447.2,0.685,0.582,308.48,530.02,460.0,5,6,6,9,0.9659,0.2588,-0.7818,0.6235,476,457,428,455.7,443.2,369.2,323.05,555.16
2026-09-06 06:00:00+00:00,Faridabad,28.4089,77.3178,458,307.5,527.2,81.0,22.6,2.88,17.0,23.8,76.0,5.4,304.3,1009.5,0.0,350.0,525.0,0.624,0.583,316.65,543.69,468.0,6,6,6,9,1.0,0.0,-0.7818,0.6235,470,434,428,460.0,450.2,386.8,319.4,548.7
2026-09-06 07:00:00+00:00,Faridabad,28.4089,77.3178,361,199.0,339.8,71.8,20.8,2.59,19.6,24.9,71.4,6.6,299.6,1009.3,0.0,478.8,877.8,0.545,0.586,275.3,471.9,429.7,7,6,6,9,0.9659,-0.2588,-0.7818,0.6235,458,476,436,468.0,455.2,415.2,307.5,527.2
2026-09-06 08:00:00+00:00,Faridabad,28.4089,77.3178,355,192.0,326.2,96.2,20.6,3.48,27.3,26.9,63.1,6.8,279.0,1010.1,0.0,625.2,1180.9,0.482,0.589,232.83,397.73,391.3,8,6,6,9,0.866,-0.5,-0.7818,0.6235,361,470,457,429.7,442.7,420.0,199.0,339.8
2026-09-06 09:00:00+00:00,Faridabad,28.4089,77.3178,363,202.0,341.1,104.7,22.4,3.79,38.3,27.3,61.1,8.2,283.2,1010.5,0.0,748.1,1704.0,0.413,0.592,197.67,335.7,359.7,9,6,6,9,0.7071,-0.7071,-0.7818,0.6235,355,458,434,391.3,425.7,421.2,192.0,326.2
2026-09-06 10:00:00+00:00,Faridabad,28.4089,77.3178,351,186.2,312.0,100.3,21.5,3.63,50.8,29.0,54.0,9.0,287.4,1010.9,0.0,876.5,2191.2,0.333,0.597,193.4,326.43,356.3,10,6,6,9,0.5,-0.866,-0.7818,0.6235,363,361,476,359.7,413.8,423.6,202.0,341.1
2026-09-06 11:00:00+00:00,Faridabad,28.4089,77.3178,341,173.4,288.3,72.0,20.8,2.6,60.6,31.1,47.9,9.8,281.9,1011.4,0.0,974.6,2653.1,0.261,0.601,187.2,313.8,351.7,11,6,6,9,0.2588,-0.9659,-0.7818,0.6235,351,355,470,356.3,393.0,418.1,186.2,312.0
2026-09-06 12:00:00+00:00,Faridabad,28.4089,77.3178,341,173.7,286.4,74.9,21.7,2.71,64.5,31.1,47.4,12.3,283.3,1011.6,0.0,999.8,3416.0,0.157,0.606,177.77,295.57,344.3,12,6,6,9,0.0,-1.0,-0.7818,0.6235,341,363,458,351.7,371.5,410.8,173.4,288.3
2026-09-06 13:00:00+00:00,Faridabad,28.4089,77.3178,340,171.7,280.8,76.6,22.2,2.77,65.6,32.4,44.8,12.7,280.3,1011.5,0.0,993.6,3505.2,0.124,0.611,172.93,285.17,340.7,13,6,6,9,-0.2588,-0.9659,-0.7818,0.6235,341,351,361,344.3,352.0,403.6,173.7,286.4
2026-09-06 14:00:00+00:00,Faridabad,28.4089,77.3178,329,157.9,256.7,72.4,20.9,2.62,61.4,33.0,44.2,11.0,291.1,1011.3,0.0,930.3,2842.6,0.188,0.615,167.77,274.63,336.7,14,6,6,9,-0.5,-0.866,-0.7818,0.6235,340,341,355,340.7,348.5,395.6,171.7,280.8
2026-09-06 15:00:00+00:00,Faridabad,28.4089,77.3178,336,167.1,270.5,77.9,22.5,2.82,52.3,33.0,44.0,12.2,282.4,1010.6,0.0,824.7,2794.8,0.139,0.618,165.57,269.33,335.0,15,6,6,9,-0.7071,-0.7071,-0.7818,0.6235,329,341,363,336.7,344.2,384.9,157.9,256.7
2026-09-06 16:00:00+00:00,Faridabad,28.4089,77.3178,330,158.4,256.0,74.3,21.5,2.69,40.7,31.8,49.0,10.6,286.7,1010.1,0.0,669.8,1972.2,0.236,0.619,161.13,261.07,331.7,16,6,6,9,-0.866,-0.5,-0.7818,0.6235,336,340,351,335.0,339.7,376.8,167.1,270.5
2026-09-06 17:00:00+00:00,Faridabad,28.4089,77.3178,330,158.9,257.2,74.1,21.4,2.68,29.9,30.0,49.3,10.1,295.0,1009.7,0.0,515.1,1445.1,0.258,0.618,161.47,261.23,332.0,17,6,6,9,-0.9659,-0.2588,-0.7818,0.6235,330,329,341,331.7,336.2,364.6,158.4,256.0
