timestamp,location,latitude,longitude,AQI,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,wind_direction,atmospheric_pressure,rainfall
2026-09-02T05:00:00Z,Noida,28.5355,77.391,429,276.7,478.7,71.9,16.0,2.44,18.6,22.8,76.8,3.6,292.8,1009.5,0.0
2026-09-02T06:00:00Z,Noida,28.5355,77.391,412,260.0,448.8,68.5,15.2,2.33,19.7,23.0,75.4,5.2,300.1,1009.5,0.0
2026-09-02T07:00:00Z,Noida,28.5355,77.391,336,167.1,287.4,60.2,13.9,2.08,16.3,25.1,69.9,6.6,298.4,1009.5,0.0
2026-09-02T08:00:00Z,Noida,28.5355,77.391,336,166.8,285.4,83.5,14.3,2.89,27.8,26.4,63.0,7.0,278.6,1009.9,0.0
2026-09-02T09:00:00Z,Noida,28.5355,77.391,338,169.3,287.8,87.7,15.0,3.03,38.1,27.3,60.5,7.8,291.7,1010.7,0.0
2026-09-02T10:00:00Z,Noida,28.5355,77.391,337,167.9,283.4,90.4,15.4,3.12,49.6,29.4,54.3,10.3,289.9,1011.1,0.0
2026-09-02T11:00:00Z,Noida,28.5355,77.391,334,163.6,273.9,67.9,15.6,2.35,57.3,30.5,49.7,10.0,271.7,1011.3,0.0
2026-09-02T12:00:00Z,Noida,28.5355,77.391,321,146.6,243.3,63.2,14.6,2.18,63.4,32.0,46.7,10.7,275.0,1011.7,0.0
2026-09-02T13:00:00Z,Noida,28.5355,77.391,320,145.3,239.3,64.8,14.9,2.24,66.2,31.7,44.0,11.4,278.7,1011.4,0.0
2026-09-02T14:00:00Z,Noida,28.5355,77.391,319,144.2,236.1,66.1,15.2,2.28,63.1,32.7,41.8,11.2,285.6,1011.0,0.0
2026-09-02T15:00:00Z,Noida,28.5355,77.391,311,133.5,217.7,62.3,14.3,2.15,54.6,32.9,46.5,11.5,286.0,1010.3,0.0
2026-09-02T16:00:00Z,Noida,28.5355,77.391,310,133.3,217.0,62.5,14.4,2.16,44.1,32.0,46.1,11.6,296.3,1009.8,0.0
2026-09-02T17:00:00Z,Noida,28.5355,77.391,314,137.4,224.0,64.1,14.8,2.21,30.8,31.2,50.7,11.3,295.9,1009.6,0.0
2026-09-02T18:00:00Z,Noida,28.5355,77.391,323,149.2,244.2,99.1,15.8,3.43,17.9,29.4,53.3,9.5,288.6,1009.1,0.0
2026-09-02T19:00:00Z,Noida,28.5355,77.391,323,149.2,245.8,96.5,15.3,3.34,19.3,27.6,57.0,7.8,305.8,1009.2,0.0
2026-09-02T20:00:00Z,Noida,28.5355,77.391,319,145.1,240.9,90.7,14.4,3.13,16.6,27.1,61.7,7.2,307.8,1009.7,0.0
2026-09-02T21:00:00Z,Noida,28.5355,77.391,324,151.6,253.7,91.2,14.5,3.15,18.7,25.5,70.5,7.0,298.9,1010.5,0.0
2026-09-02T22:00:00Z,Noida,28.5355,77.391,369,209.1,352.9,67.6,15.2,2.31,17.2,23.1,73.7,4.8,313.0,1011.1,0.0
2026-09-02T23:00:00Z,Noida,28.5355,77.391,408,259.7,441.5,74.4,16.5,2.53,17.8,22.8,78.0,5.0,306.8,1011.8,0.0
2026-09-03T00:00:00Z,Noida,28.5355,77.391,411,261.4,447.3,72.3,16.1,2.46,16.6,21.0,80.7,3.7,319.3,1011.9,0.0
2026-09-03T01:00:00Z,Noida,28.5355,77.391,422,270.8,465.8,51.0,16.2,1.73,19.4,20.3,84.0,3.9,310.6,1011.3,0.0
2026-09-03T02:00:00Z,Noida,28.5355,77.391,411,259.5,448.0,47.8,15.2,1.63,19.8,20.2,85.3,2.5,316.1,1010.9,0.0
2026-09-03T03:00:00Z,Noida,28.5355,77.391,418,265.7,459.7,48.3,15.3,1.64,16.9,20.3,83.1,2.9,296.1,1010.2,0.0
2026-09-03T04:00:00Z,Noida,28.5355,77.391,426,273.2,473.1,49.5,15.7,1.68,19.2,22.1,80.7,2.7,311.1,1010.1,0.0
2026-09-03T05:00:00Z,Noida,28.5355,77.391,427,274.3,474.7,71.3,15.8,2.42,17.8,21.7,77.1,5.0,302.8,1009.2,0.0
2026-09-03T06:00:00Z,Noida,28.5355,77.391,395,243.6,420.5,69.7,15.7,2.38,18.1,22.7,71.9,4.8,301.7,1009.3,0.0
2026-09-03T07:00:00Z,Noida,28.5355,77.391,393,240.9,414.3,70.4,15.8,2.41,17.8,24.3,68.1,5.9,282.1,1009.4,0.0
2026-09-03T08:00:00Z,Noida,28.5355,77.391,335,164.9,282.1,82.6,14.1,2.85,26.1,25.9,66.0,7.7,277.8,1009.9,0.0
2026-09-03T09:00:00Z,Noida,28.5355,77.391,327,155.2,263.8,80.4,13.7,2.78,40.4,27.9,59.4,8.1,282.7,1010.6,0.0
2026-09-03T10:00:00Z,Noida,28.5355,77.391,329,157.2,265.3,84.6,14.4,2.92,49.0,28.8,54.1,9.8,291.8,1011.1,0.0
2026-09-03T11:00:00Z,Noida,28.5355,77.391,323,150.0,251.0,62.2,14.3,2.15,57.4,31.0,52.3,10.2,270.8,1011.7,0.0
2026-09-03T12:00:00Z,Noida,28.5355,77.391,323,149.1,247.5,64.3,14.8,2.22,63.8,31.9,48.0,11.9,276.7,1011.4,0.0
2026-09-03T13:00:00Z,Noida,28.5355,77.391,323,150.2,247.4,67.0,15.4,2.31,62.0,31.8,46.1,11.8,284.4,1011.6,0.0
2026-09-03T14:00:00Z,Noida,28.5355,77.391,307,129.0,211.2,59.1,13.6,2.04,63.1,32.9,43.8,11.6,272.9,1010.9,0.0
2026-09-03T15:00:00Z,Noida,28.5355,77.391,308,130.1,212.0,60.6,14.0,2.1,51.9,32.3,47.1,11.9,279.5,1010.7,0.0
2026-09-03T16:00:00Z,Noida,28.5355,77.391,319,144.5,235.2,67.8,15.6,2.34,43.1,32.1,48.5,11.1,280.0,1009.8,0.0
2026-09-03T17:00:00Z,Noida,28.5355,77.391,320,146.1,238.2,68.1,15.7,2.35,30.5,31.4,49.3,11.6,291.0,1009.5,0.0
2026-09-03T18:00:00Z,Noida,28.5355,77.391,316,140.2,229.6,93.2,14.8,3.22,17.3,30.0,55.1,8.9,297.0,1009.5,0.0
2026-09-03T19:00:00Z,Noida,28.5355,77.391,321,147.4,242.8,95.3,15.1,3.29,17.4,27.4,59.6,8.3,300.9,1009.4,0.0
2026-09-03T20:00:00Z,Noida,28.5355,77.391,330,159.4,264.6,99.6,15.8,3.44,19.8,25.8,65.9,7.2,312.5,1009.8,0.0
2026-09-03T21:00:00Z,Noida,28.5355,77.391,335,164.9,276.1,99.2,15.8,3.43,16.6,24.3,69.9,6.1,311.6,1010.6,0.0
2026-09-03T22:00:00Z,Noida,28.5355,77.391,382,227.0,383.1,67.5,15.0,2.3,17.5,23.7,75.4,4.3,299.3,1011.3,0.0
2026-09-03T23:00:00Z,Noida,28.5355,77.391,402,251.2,427.0,71.9,16.0,2.45,18.3,22.4,78.7,4.7,318.5,1011.5,0.0
2026-09-04T00:00:00Z,Noida,28.5355,77.391,408,258.8,442.8,71.6,15.9,2.44,18.0,21.4,80.8,3.9,305.0,1011.5,0.0
2026-09-04T01:00:00Z,Noida,28.5355,77.391,428,277.0,476.4,52.2,16.5,1.77,17.1,20.5,83.6,2.7,304.7,1011.5,0.0
2026-09-04T02:00:00Z,Noida,28.5355,77.391,431,278.9,481.4,51.4,16.3,1.75,17.8,21.2,84.0,2.2,315.0,1011.1,0.0
2026-09-04T03:00:00Z,Noida,28.5355,77.391,398,247.1,427.6,45.0,14.3,1.53,18.2,20.0,84.2,3.8,302.0,1010.4,0.0
2026-09-04T04:00:00Z,Noida,28.5355,77.391,432,279.3,483.7,50.6,16.1,1.72,18.0,21.9,83.1,4.0,311.0,1010.0,0.0
2026-09-04T05:00:00Z,Noida,28.5355,77.391,420,267.9,463.5,69.6,15.5,2.37,17.5,21.7,76.6,3.6,304.7,1009.2,0.0
2026-09-04T06:00:00Z,Noida,28.5355,77.391,406,253.8,438.1,72.7,16.3,2.48,18.9,24.0,74.3,5.5,286.7,1009.2,0.0
2026-09-04T07:00:00Z,Noida,28.5355,77.391,347,181.0,311.3,65.3,15.0,2.26,17.8,25.0,70.5,7.0,282.6,1009.7,0.0
2026-09-04T08:00:00Z,Noida,28.5355,77.391,333,163.2,279.3,81.7,14.0,2.83,29.9,26.8,63.2,8.3,293.1,1010.0,0.0
2026-09-04T09:00:00Z,Noida,28.5355,77.391,329,157.3,267.4,81.5,13.9,2.82,37.3,27.9,60.9,7.8,276.9,1010.3,0.0
2026-09-04T10:00:00Z,Noida,28.5355,77.391,326,153.6,259.2,82.7,14.1,2.86,50.1,29.8,53.2,10.6,289.9,1011.3,0.0
2026-09-04T11:00:00Z,Noida,28.5355,77.391,320,145.6,243.8,60.4,13.9,2.09,60.7,30.8,48.0,10.3,281.2,1011.5,0.0
2026-09-04T12:00:00Z,Noida,28.5355,77.391,323,149.5,248.2,64.4,14.8,2.23,64.2,31.1,47.5,11.8,282.1,1011.9,0.0
2026-09-04T13:00:00Z,Noida,28.5355,77.391,323,149.1,245.7,66.5,15.3,2.3,65.7,31.5,42.4,12.1,282.0,1011.6,0.0
2026-09-04T14:00:00Z,Noida,28.5355,77.391,315,138.8,227.3,63.6,14.7,2.2,62.4,32.7,44.0,12.3,277.8,1011.4,0.0
2026-09-04T15:00:00Z,Noida,28.5355,77.391,313,136.5,222.5,63.6,14.7,2.2,52.9,32.6,43.7,11.0,275.6,1010.5,0.0
2026-09-04T16:00:00Z,Noida,28.5355,77.391,320,146.3,238.2,68.7,15.8,2.37,41.6,31.9,45.7,11.8,292.2,1010.1,0.0
2026-09-04T17:00:00Z,Noida,28.5355,77.391,309,131.3,214.1,61.2,14.1,2.12,28.7,30.5,50.2,10.3,290.4,1009.3,0.0
2026-09-04T18:00:00Z,Noida,28.5355,77.391,309,131.6,215.5,87.5,13.9,3.02,17.3,29.2,53.4,10.0,290.0,1009.5,0.0
2026-09-04T19:00:00Z,Noida,28.5355,77.391,318,143.0,235.6,92.5,14.7,3.2,17.2,28.2,57.9,9.2,298.8,1009.5,0.0
2026-09-04T20:00:00Z,Noida,28.5355,77.391,319,144.5,239.9,90.3,14.4,3.12,16.2,25.7,66.2,7.5,311.8,1009.7,0.0
2026-09-04T21:00:00Z,Noida,28.5355,77.391,333,162.3,271.7,97.6,15.5,3.37,17.7,24.9,71.1,6.6,305.0,1010.5,0.0
2026-09-04T22:00:00Z,Noida,28.5355,77.391,388,234.6,395.9,69.8,15.5,2.37,16.8,24.1,75.1,5.8,305.3,1011.0,0.0
2026-09-04T23:00:00Z,Noida,28.5355,77.391,408,259.9,441.8,74.4,16.5,2.53,18.7,22.3,76.0,4.3,314.8,1011.4,0.0
2026-09-05T00:00:00Z,Noida,28.5355,77.391,416,266.9,456.7,73.9,16.4,2.51,19.0,20.7,83.7,3.4,315.9,1011.6,0.0
2026-09-05T01:00:00Z,Noida,28.5355,77.391,400,249.8,429.5,47.0,14.9,1.6,17.9,20.2,83.4,3.2,300.4,1011.3,0.0
2026-09-05T02:00:00Z,Noida,28.5355,77.391,398,248.0,428.1,45.7,14.5,1.55,20.0,20.4,84.5,3.0,304.5,1011.2,0.0
2026-09-05T03:00:00Z,Noida,28.5355,77.391,427,274.5,474.9,49.9,15.8,1.7,17.2,21.1,82.3,2.8,312.2,1010.5,0.0
2026-09-05T04:00:00Z,Noida,28.5355,77.391,432,279.5,483.9,50.6,16.1,1.72,18.9,21.8,80.7,4.0,312.1,1010.0,0.0
2026-09-05T05:00:00Z,Noida,28.5355,77.391,430,277.4,479.9,72.1,16.0,2.45,18.3,22.6,75.8,4.3,308.2,1009.6,0.0
2026-09-05T06:00:00Z,Noida,28.5355,77.391,398,247.8,427.9,71.0,15.9,2.43,16.6,23.9,74.4,4.6,297.6,1009.4,0.0
2026-09-05T07:00:00Z,Noida,28.5355,77.391,340,171.7,295.3,61.9,14.3,2.14,16.6,25.2,66.8,7.2,283.3,1009.2,0.0
2026-09-05T08:00:00Z,Noida,28.5355,77.391,345,178.5,305.4,89.4,15.3,3.09,26.2,26.8,63.6,8.0,295.9,1010.1,0.0
2026-09-05T09:00:00Z,Noida,28.5355,77.391,332,161.3,274.2,83.6,14.3,2.89,37.8,27.5,57.4,8.3,287.6,1010.5,0.0
2026-09-05T10:00:00Z,Noida,28.5355,77.391,334,163.7,276.2,88.1,15.0,3.05,50.3,30.2,53.2,9.5,287.4,1011.2,0.0
2026-09-05T11:00:00Z,Noida,28.5355,77.391,335,165.4,276.9,68.6,15.8,2.37,58.0,30.9,48.3,10.2,281.7,1011.4,0.0
2026-09-05T12:00:00Z,Noida,28.5355,77.391,330,158.3,262.7,68.2,15.7,2.36,65.5,31.4,45.2,11.8,276.3,1011.6,0.0
2026-09-05T13:00:00Z,Noida,28.5355,77.391,323,150.3,247.6,67.0,15.4,2.32,67.6,31.9,42.8,12.2,278.1,1011.8,0.0
2026-09-05T14:00:00Z,Noida,28.5355,77.391,314,137.9,225.8,63.2,14.6,2.18,60.8,33.0,43.0,11.6,286.3,1011.0,0.0
2026-09-05T15:00:00Z,Noida,28.5355,77.391,307,128.9,210.1,60.1,13.8,2.08,54.7,32.3,43.2,11.9,293.1,1010.6,0.0
2026-09-05T16:00:00Z,Noida,28.5355,77.391,241,102.7,167.2,60.2,14.2,2.1,44.1,31.8,45.4,11.7,288.1,1010.0,1.3
2026-09-05T17:00:00Z,Noida,28.5355,77.391,186,85.8,139.8,63.1,15.1,2.22,31.6,30.1,51.2,9.7,292.1,1009.7,2.3
2026-09-05T18:00:00Z,Noida,28.5355,77.391,109,52.0,85.2,77.0,12.9,2.73,18.3,29.5,52.5,10.7,291.4,1009.4,3.6
2026-09-05T19:00:00Z,Noida,28.5355,77.391,109,54.2,89.4,78.1,13.1,2.77,19.7,28.1,59.9,9.5,307.1,1009.3,3.5
2026-09-05T20:00:00Z,Noida,28.5355,77.391,329,158.1,262.4,98.8,15.7,3.42,19.5,27.3,63.5,7.5,311.2,1010.2,0.0
2026-09-05T21:00:00Z,Noida,28.5355,77.391,374,215.6,360.8,105.2,16.3,3.6,18.2,24.2,69.5,5.5,315.3,1010.4,0.0
2026-09-05T22:00:00Z,Noida,28.5355,77.391,341,172.6,291.3,61.5,14.0,2.11,16.6,23.5,76.2,6.0,307.4,1010.9,0.0
2026-09-05T23:00:00Z,Noida,28.5355,77.391,395,243.6,414.2,69.8,15.5,2.37,19.0,22.2,76.9,3.7,314.2,1011.7,0.0
2026-09-06T00:00:00Z,Noida,28.5355,77.391,387,232.9,398.5,64.5,14.3,2.19,18.7,20.8,83.1,4.4,316.5,1011.7,0.0
2026-09-06T01:00:00Z,Noida,28.5355,77.391,397,245.7,422.7,46.3,14.7,1.57,19.0,20.2,81.5,2.8,304.4,1011.4,0.0
2026-09-06T02:00:00Z,Noida,28.5355,77.391,422,270.2,466.5,49.8,15.8,1.69,16.2,21.2,83.0,3.4,298.2,1011.2,0.0
2026-09-06T03:00:00Z,Noida,28.5355,77.391,427,274.3,474.5,49.9,15.8,1.7,17.2,20.1,82.4,3.0,305.7,1010.7,0.0
2026-09-06T04:00:00Z,Noida,28.5355,77.391,404,251.2,434.9,45.5,14.4,1.55,16.6,20.7,83.4,3.2,304.8,1009.7,0.0
2026-09-06T05:00:00Z,Noida,28.5355,77.391,420,267.2,462.3,69.4,15.4,2.36,18.7,22.7,78.7,4.1,299.9,1009.4,0.0
2026-09-06T06:00:00Z,Noida,28.5355,77.391,387,233.0,402.3,66.7,15.0,2.28,18.8,23.0,72.7,5.8,302.5,1009.0,0.0
2026-09-06T07:00:00Z,Noida,28.5355,77.391,387,232.7,400.3,68.1,15.3,2.33,16.6,24.3,69.5,5.5,292.1,1009.5,0.0
2026-09-06T08:00:00Z,Noida,28.5355,77.391,331,160.7,275.0,80.5,13.7,2.78,27.9,26.2,64.1,6.7,281.6,1009.9,0.0
2026-09-06T09:00:00Z,Noida,28.5355,77.391,335,165.2,280.9,85.6,14.6,2.96,40.0,28.5,58.6,8.7,283.5,1010.2,0.0
2026-09-06T10:00:00Z,Noida,28.5355,77.391,322,148.4,250.4,79.9,13.6,2.76,48.8,29.9,53.5,10.4,286.9,1011.1,0.0
2026-09-06T11:00:00Z,Noida,28.5355,77.391,317,142.3,238.1,59.0,13.6,2.04,56.1,30.0,52.3,11.6,271.9,1011.8,0.0
2026-09-06T12:00:00Z,Noida,28.5355,77.391,331,159.7,265.1,68.8,15.9,2.38,62.1,32.1,48.0,12.4,282.9,1011.7,0.0
2026-09-06T13:00:00Z,Noida,28.5355,77.391,319,143.9,237.1,64.2,14.8,2.22,64.0,32.9,46.7,11.6,284.2,1011.6,0.0
2026-09-06T14:00:00Z,Noida,28.5355,77.391,310,133.0,217.8,61.0,14.0,2.11,60.1,32.3,42.4,12.1,282.6,1011.2,0.0
2026-09-06T15:00:00Z,Noida,28.5355,77.391,319,143.9,234.6,67.1,15.5,2.32,53.0,31.5,43.7,12.2,285.3,1010.5,0.0
2026-09-06T16:00:00Z,Noida,28.5355,77.391,318,142.7,232.4,67.0,15.4,2.31,42.8,31.5,45.6,12.3,292.0,1009.7,0.0
2026-09-06T17:00:00Z,Noida,28.5355,77.391,305,126.6,206.4,59.0,13.6,2.04,30.4,31.2,51.8,9.7,285.2,1009.2,0.0
2026-09-06T18:00:00Z,Noida,28.5355,77.391,310,132.9,217.6,88.3,14.0,3.05,19.5,29.8,51.7,10.2,293.0,1009.1,0.0
2026-09-06T19:00:00Z,Noida,28.5355,77.391,315,138.9,228.8,89.8,14.3,3.1,18.4,27.3,58.8,8.2,305.2,1009.6,0.0
2026-09-06T20:00:00Z,Noida,28.5355,77.391,317,141.4,234.7,88.4,14.0,3.05,17.2,26.8,63.1,7.1,295.4,1010.0,0.0
2026-09-06T21:00:00Z,Noida,28.5355,77.391,325,152.0,254.4,91.4,14.5,3.16,18.0,24.2,71.4,7.1,313.8,1010.6,0.0
2026-09-06T22:00:00Z,Noida,28.5355,77.391,384,228.9,386.3,68.1,15.1,2.32,16.6,24.3,76.2,5.6,313.7,1011.0,0.0
2026-09-06T23:00:00Z,Noida,28.5355,77.391,399,249.0,423.3,71.3,15.8,2.42,19.2,22.1,79.4,4.3,316.5,1011.4,0.0
2026-09-07T00:00:00Z,Noida,28.5355,77.391,392,239.1,409.2,66.2,14.7,2.25,16.8,22.0,81.6,4.5,311.1,1011.5,0.0
2026-09-07T01:00:00Z,Noida,28.5355,77.391,395,243.9,419.5,45.9,14.6,1.56,17.1,20.9,85.4,3.8,301.3,1011.7,0.0
2026-09-07T02:00:00Z,Noida,28.5355,77.391,424,271.5,468.8,50.0,15.9,1.7,18.2,20.8,84.5,3.7,301.8,1011.3,0.0
2026-09-07T03:00:00Z,Noida,28.5355,77.391,437,284.2,491.7,51.7,16.4,1.76,19.8,20.7,85.2,2.8,314.7,1010.2,0.0
2026-09-07T04:00:00Z,Noida,28.5355,77.391,407,254.2,440.1,46.0,14.6,1.57,19.7,20.7,83.8,3.6,297.4,1010.0,0.0
2026-09-07T05:00:00Z,Noida,28.5355,77.391,408,255.5,442.0,66.4,14.7,2.26,18.1,22.3,79.5,4.1,299.6,1009.4,0.0
2026-09-07T06:00:00Z,Noida,28.5355,77.391,356,192.8,332.8,68.0,15.7,2.35,17.5,23.5,72.0,6.2,294.4,1009.5,0.0
2026-09-07T07:00:00Z,Noida,28.5355,77.391,397,246.1,423.2,72.0,16.2,2.46,18.3,24.8,69.5,5.8,284.0,1009.3,0.0
2026-09-07T08:00:00Z,Noida,28.5355,77.391,340,172.0,294.3,86.1,14.7,2.98,28.8,26.4,62.3,7.2,285.1,1010.1,0.0
2026-09-07T09:00:00Z,Noida,28.5355,77.391,336,166.0,282.2,86.0,14.7,2.97,37.8,28.3,57.6,9.3,293.7,1010.6,0.0
2026-09-07T10:00:00Z,Noida,28.5355,77.391,332,161.1,271.8,86.7,14.8,3.0,50.5,30.0,52.3,10.2,281.8,1011.4,0.0
2026-09-07T11:00:00Z,Noida,28.5355,77.391,331,160.3,268.3,66.5,15.3,2.3,58.9,30.0,47.5,11.4,289.4,1011.6,0.0
2026-09-07T12:00:00Z,Noida,28.5355,77.391,319,145.0,240.7,62.5,14.4,2.16,64.7,32.2,45.3,11.8,270.2,1011.7,0.0
2026-09-07T13:00:00Z,Noida,28.5355,77.391,319,144.2,237.6,64.3,14.8,2.22,62.3,32.6,45.3,11.8,280.3,1011.2,0.0
2026-09-07T14:00:00Z,Noida,28.5355,77.391,318,143.1,234.3,65.6,15.1,2.27,63.1,32.5,42.9,13.0,272.4,1011.3,0.0
2026-09-07T15:00:00Z,Noida,28.5355,77.391,314,137.4,224.0,64.1,14.8,2.21,55.8,33.0,42.7,11.0,277.4,1010.3,0.0
2026-09-07T16:00:00Z,Noida,28.5355,77.391,321,146.7,238.8,68.8,15.9,2.38,41.8,31.3,46.2,11.1,285.6,1009.9,0.0
2026-09-07T17:00:00Z,Noida,28.5355,77.391,306,127.9,208.5,59.7,13.7,2.06,29.6,31.0,51.6,11.0,298.3,1009.6,0.0
2026-09-07T18:00:00Z,Noida,28.5355,77.391,314,137.7,225.5,91.5,14.5,3.16,19.1,29.6,51.8,8.8,288.4,1009.3,0.0
2026-09-07T19:00:00Z,Noida,28.5355,77.391,313,136.4,224.8,88.2,14.0,3.05,19.5,28.2,60.6,7.9,299.4,1009.2,0.0
2026-09-07T20:00:00Z,Noida,28.5355,77.391,329,157.5,261.4,98.4,15.6,3.4,18.3,27.1,63.9,6.6,294.0,1010.2,0.0
2026-09-07T21:00:00Z,Noida,28.5355,77.391,315,139.0,232.6,93.5,15.0,3.25,17.6,24.2,71.3,6.0,314.8,1010.6,0.7
2026-09-07T22:00:00Z,Noida,28.5355,77.391,378,221.2,373.3,71.5,16.1,2.45,17.3,22.8,72.3,4.7,314.7,1011.0,0.0
2026-09-07T23:00:00Z,Noida,28.5355,77.391,407,259.3,440.8,74.3,16.5,2.52,16.2,22.7,76.3,5.3,314.0,1011.5,0.0
2026-09-08T00:00:00Z,Noida,28.5355,77.391,396,245.3,419.7,67.9,15.1,2.31,19.1,21.2,83.0,3.3,315.4,1012.0,0.0
2026-09-08T01:00:00Z,Noida,28.5355,77.391,426,274.7,472.5,51.7,16.4,1.76,17.7,20.0,82.2,4.1,309.3,1011.5,0.0
2026-09-08T02:00:00Z,Noida,28.5355,77.391,423,271.1,468.0,50.0,15.9,1.7,16.3,20.8,84.8,2.2,310.4,1011.3,0.0
2026-09-08T03:00:00Z,Noida,28.5355,77.391,401,248.9,430.6,45.3,14.4,1.54,16.0,20.2,84.4,3.4,310.4,1010.4,0.0
2026-09-08T04:00:00Z,Noida,28.5355,77.391,417,264.6,458.2,47.9,15.2,1.63,18.2,21.0,80.6,3.1,295.2,1009.7,0.0
2026-09-08T05:00:00Z,Noida,28.5355,77.391,411,258.2,446.7,67.1,14.9,2.28,17.5,22.1,75.8,4.0,290.7,1009.5,0.0
2026-09-08T06:00:00Z,Noida,28.5355,77.391,405,253.0,436.8,72.4,16.3,2.48,18.3,23.2,73.4,4.4,303.0,1009.5,0.0
2026-09-08T07:00:00Z,Noida,28.5355,77.391,372,214.0,368.0,62.6,14.1,2.14,17.7,24.4,68.6,5.6,287.1,1009.5,0.0
2026-09-08T08:00:00Z,Noida,28.5355,77.391,343,175.4,300.2,87.9,15.0,3.04,28.3,26.4,63.9,6.7,282.5,1009.7,0.0
2026-09-08T09:00:00Z,Noida,28.5355,77.391,338,169.4,288.0,87.8,15.0,3.03,40.5,27.6,56.9,8.3,293.4,1010.4,0.0
2026-09-08T10:00:00Z,Noida,28.5355,77.391,324,150.7,254.3,81.1,13.8,2.8,48.8,29.2,53.2,10.4,289.2,1011.4,0.0
2026-09-08T11:00:00Z,Noida,28.5355,77.391,322,148.7,248.8,61.7,14.2,2.13,59.5,31.5,48.4,10.3,289.8,1011.8,0.0
2026-09-08T12:00:00Z,Noida,28.5355,77.391,320,145.5,241.5,62.7,14.4,2.17,61.6,31.7,47.1,10.9,277.5,1011.9,0.0
2026-09-08T13:00:00Z,Noida,28.5355,77.391,326,153.4,252.7,68.4,15.8,2.36,64.2,32.4,45.1,11.9,284.1,1011.6,0.0
2026-09-08T14:00:00Z,Noida,28.5355,77.391,320,145.8,238.7,66.8,15.4,2.31,61.0,32.8,43.7,11.6,285.9,1011.3,0.0
2026-09-08T15:00:00Z,Noida,28.5355,77.391,318,143.1,233.4,66.8,15.4,2.31,51.6,32.3,45.3,11.3,287.6,1010.6,0.0
2026-09-08T16:00:00Z,Noida,28.5355,77.391,316,140.2,228.2,65.8,15.2,2.27,43.0,32.5,46.6,11.2,287.6,1010.2,0.0
2026-09-08T17:00:00Z,Noida,28.5355,77.391,306,127.7,208.2,59.6,13.7,2.06,31.5,31.2,49.2,11.5,291.9,1009.5,0.0
2026-09-08T18:00:00Z,Noida,28.5355,77.391,318,143.2,234.4,95.1,15.1,3.29,17.6,29.8,53.3,10.0,285.9,1009.6,0.0
2026-09-08T19:00:00Z,Noida,28.5355,77.391,318,143.3,236.0,92.7,14.7,3.2,18.1,28.5,61.2,8.5,289.1,1009.3,0.0
2026-09-08T20:00:00Z,Noida,28.5355,77.391,323,150.1,249.2,93.8,14.9,3.24,18.0,26.6,64.4,7.4,300.3,1010.1,0.0
2026-09-08T21:00:00Z,Noida,28.5355,77.391,352,187.6,314.1,91.6,14.2,3.13,19.8,24.7,66.8,5.5,303.9,1010.8,0.0
2026-09-08T22:00:00Z,Noida,28.5355,77.391,367,207.2,349.7,67.0,15.1,2.29,17.8,22.9,73.1,5.2,302.1,1011.1,0.0
2026-09-08T23:00:00Z,Noida,28.5355,77.391,404,254.5,432.6,72.9,16.2,2.48,18.6,22.6,77.2,3.9,315.7,1011.3,0.0
2026-09-02T00:00:00Z,Gurugram,28.4595,77.0266,398,247.6,425.9,69.8,15.5,2.43,18.2,21.6,79.6,4.6,304.9,1011.5,0.0
2026-09-02T01:00:00Z,Gurugram,28.4595,77.0266,419,266.5,460.8,51.1,16.2,1.78,16.1,21.4,82.0,3.0,303.2,1011.6,0.0
2026-09-02T02:00:00Z,Gurugram,28.4595,77.0266,416,262.3,455.2,49.2,15.7,1.71,19.0,20.7,82.5,3.2,305.8,1011.2,0.0
2026-09-02T03:00:00Z,Gurugram,28.4595,77.0266,425,271.1,471.6,50.2,16.0,1.75,17.8,21.2,81.1,2.4,313.0,1010.3,0.0
2026-09-02T04:00:00Z,Gurugram,28.4595,77.0266,440,285.1,496.3,52.6,16.7,1.83,18.3,20.9,83.1,3.7,305.3,1010.0,0.0
2026-09-02T05:00:00Z,Gurugram,28.4595,77.0266,424,269.9,469.4,71.4,15.9,2.49,18.5,22.0,79.9,4.6,305.2,1009.6,0.0
2026-09-02T06:00:00Z,Gurugram,28.4595,77.0266,408,254.4,441.5,74.1,16.7,2.6,18.0,22.8,72.2,4.5,291.1,1009.1,0.0
2026-09-02T07:00:00Z,Gurugram,28.4595,77.0266,355,191.6,331.2,70.3,16.2,2.49,18.6,24.8,67.4,6.1,284.8,1009.5,0.0
2026-09-02T08:00:00Z,Gurugram,28.4595,77.0266,346,179.2,308.2,91.3,15.6,3.23,26.0,27.3,64.3,7.5,280.3,1009.8,0.0
2026-09-02T09:00:00Z,Gurugram,28.4595,77.0266,342,174.7,298.5,92.2,15.8,3.26,39.5,27.8,56.4,7.9,290.7,1010.8,0.0
2026-09-02T10:00:00Z,Gurugram,28.4595,77.0266,327,155.4,263.6,85.2,14.6,3.02,50.4,29.8,53.6,10.4,281.8,1010.8,0.0
2026-09-02T11:00:00Z,Gurugram,28.4595,77.0266,337,167.7,282.3,70.8,16.4,2.51,59.6,30.4,48.7,10.8,273.9,1011.5,0.0
